Gene,CgB41,CgB44,Cg15m1,Cg15m2,Cg30m1,Cg30m2,Cg45m1,Cg45m2,Cg1h1,Cg1h2,Cg1.5h1,Cg1.5h2,Cg2h1,Cg2h2,Cg3h1,Cg3h2,Cg4h1,Cg4h2,Cg6h1,Cg6h2,Cg8h1,Cg8h2
gene-GWK60_K00209,4.0592863970514,4.1030787940831,3.59435399571053,3.52207313182599,3.87442179664974,4.01010640325738,3.76425473674866,3.68676639056487,3.76243815900989,4.0510156832437,4.87524417099705,4.9671928568808,5.7800670475141,5.75913134805731,6.24930194676772,6.38775741342215,6.76811666430256,6.68765091603666,7.04363286315561,7.05728054277351,7.29713155206543,7.24723222838799
gene-GWK60_K00231,4.69941607784817,4.62841164756607,4.42601410967729,4.41354992432772,4.82313032112715,4.78202116923044,4.52966122775132,4.47729657234566,4.63170650786157,4.43757704368787,4.34897637661688,4.52769560417419,4.79048448263795,4.93809621740853,4.97590041624574,4.86645285478,5.25235197961014,5.14214272937922,5.16936863653733,5.1674047338366,5.2316948717545,5.30458650730794
gene-GWK60_K00253,7.85596063030007,7.80956518044988,7.5577208463483,7.53016406456228,7.63330098495277,7.72037033055087,7.71170150603617,7.65962310982965,7.81014381522185,7.75115969433069,7.60051229926395,7.62854080034325,7.52587213733243,7.57946473079195,7.12636619234681,7.23289474202906,7.12147289984253,7.08762245436282,7.01006201764674,6.96812651013877,6.97544578743988,6.96623735195184
gene-GWK60_K00275,6.63412371402543,6.67440084758409,6.95173010235058,6.96706062264062,6.90777809946767,7.08930577874697,5.86964213005527,5.90644769147698,5.1073186434137,5.11390758883791,5.07044527948545,5.18887725269244,5.4233081174807,5.43865109543443,5.84507587320942,5.66665542747299,5.98356388457102,5.90688627444912,6.03698455570358,6.00317865130497,5.96278604340634,6.05331923877239
gene-GWK60_K00297,5.44000233235771,5.26101754249742,5.28640672749458,5.44426804116478,5.12038412688861,5.32141819291771,4.88892319809644,4.95177621749442,4.83008792898846,4.70819098362398,4.88905658772291,4.84211235564516,5.01207659566801,5.1474964338417,4.89011769529013,5.20881094976661,5.30741119956778,5.05993872829558,5.14410211378484,5.08161734461654,5.45560347133631,5.29088990773517
gene-GWK60_K00319,6.47555255545898,6.35154086287251,6.78287038561606,6.63244042600685,6.6088863713642,6.52697045073321,5.85408810047406,5.84729944666612,4.90609085416513,4.86770241861633,5.33487151671079,5.44051368335832,5.59283174059623,5.58809742345691,5.8881887560465,5.85603078076531,5.96541901408169,6.00988926956403,6.03207377516998,5.9815775168102,6.09601990788997,6.00837567359625
gene-GWK60_K00341,7.62979905011261,7.7785965531659,7.84581340282387,7.72522471383199,7.66949493316637,7.45887687290693,7.2607478116385,7.45692192722073,7.37973173441292,7.36749997207191,7.40051149040252,7.33994730189283,7.27054287608277,7.09627009361521,6.44241684173084,6.97282081791847,6.74370470335129,6.72128796118744,6.73039009033316,6.91548956202514,6.9410784980457,6.8972411088415
gene-GWK60_K00363,7.01776960595675,7.13063425329786,7.14620106770659,7.07370702856751,6.7931542664543,6.88561754212035,7.39578903071603,7.52738701085078,7.60405275081183,7.70906310548554,7.78175493866172,7.80920155413752,7.56760899202795,7.59907712235153,7.36196283036472,7.37655834767164,7.29730316512213,7.13125123243865,7.20155737305903,7.33572512546346,7.45190737941218,7.3005046139823
gene-GWK60_K00385,6.66984379335395,6.61097492899361,6.59244225234036,6.62436685637554,6.5719884203056,6.55760223637397,6.77228128032948,6.83837865481554,6.7472533769337,6.74846588390783,6.64982080809746,6.69385313669457,6.55152383312994,6.59964623534074,6.24995337631802,6.43437797978866,6.43142142178671,6.35645118366361,6.45681663353757,6.27795391150699,6.49390251630805,6.41479663767963
gene-GWK60_K00429,6.10316680799746,6.12471837309685,5.87423709373206,5.86244611112112,6.81093924552446,6.587597136787,7.52131781856487,7.44749343398831,7.08907387909019,7.05268415088118,6.15068611117528,6.21566018914848,5.61867645925365,5.54792473987113,4.81365224746825,5.3917565994726,5.10922922893865,5.38413649135188,5.105352749363,5.21391759158608,5.09943866703053,4.99934247625191
gene-GWK60_K00451,5.96122435139669,5.97239603281658,6.37596005857677,6.32115098776167,5.96904192300573,5.80728291865312,5.67091690773816,5.61348671445881,4.65024202757962,4.42667329548307,4.0625312821719,4.44174977948974,4.41909276359921,4.4312200246744,4.54272129157689,4.47463657933392,4.55066600062179,4.62265486410208,4.16292708362499,4.35486549629539,3.74231375678472,3.63191018908647
gene-GWK60_K00473,6.11448225671809,6.19463890091066,6.18104560550334,6.26796915441505,6.3466776495635,6.24386901388563,5.51961499882298,5.52566700385109,4.92448204560424,5.02141080874891,4.56382943758205,4.54515497979223,4.3833558233998,4.64625746416296,4.7458168338289,4.59891001801668,4.52314305186781,4.70974756754357,4.55951048769241,4.46515747542987,4.28738719721873,4.43502944214451
gene-GWK60_K00495,6.63490971624628,6.54271812145123,6.63753291806075,6.60443914180707,6.43534287912454,6.6318878985378,6.53196965839712,6.49054859369847,6.61573623948713,6.46029146324414,6.21806484702149,6.24667171028972,6.14624721892229,6.05264403518791,6.34326674032286,5.77765795778917,6.03992314993168,6.03220187060549,5.85875148244613,5.69815075927617,5.70809172286301,5.91649145482458
gene-GWK60_K00517,6.23869082324822,6.22120559015016,6.94044547335009,7.09396548332351,7.78197349030592,7.8923093637797,5.41945561161757,5.32132839030195,0.774181983689877,0.981846878307685,-0.802297613250063,0.0287943303826463,-0.42048151237429,0.768640367484583,1.14855101197763,0.44092099729229,1.12655215848125,1.18571824810163,1.73137886062047,1.3643385358878,2.05896035104208,1.95447838068207
gene-GWK60_K00539,6.71216823696447,6.8245030011333,7.07946919614325,7.16555379133951,6.69760083122315,6.68414370898265,6.37552980927234,6.47108901839604,5.81427030469027,5.7679990729987,5.00829862533061,4.90093115081976,5.52980842764285,5.70383622232465,5.92525846010986,6.04268563139652,6.05823070267876,6.13115893975605,5.90783090769973,6.06851944178784,5.59638909787516,5.61552664497779
gene-GWK60_K00561,6.98485477116874,6.92636097582263,6.66360308788523,6.53052239315511,6.20141839903499,6.07576814725676,5.9115707371163,5.68448587650747,5.37139209077113,5.28908904242906,5.26872028407683,5.11480800386619,5.38366282629095,5.34211398217035,4.88856321340381,5.85603078076531,5.75706607134472,6.23717089816636,5.84761442906452,5.86427654818568,5.73211321363047,5.79825219734282
gene-GWK60_K00583,5.81491800387288,5.8384050964612,5.87563181921868,5.91634313439577,5.94239550625855,6.02485764638509,5.64704689006358,5.62422448686882,5.1983007549786,5.33025886153478,5.21511924110556,5.05816953924056,5.08062640171811,5.16087645977486,5.33053696548232,5.25204324127132,5.17945115273347,4.98485867703671,4.77470536460031,4.78274564079469,4.42269364673654,4.41909203854671
gene-GWK60_K00605,7.37329383008495,7.37553409910861,8.34415403505347,8.25580274263503,8.01208096674154,8.1651694905546,6.67530749100677,6.78026894542937,3.45184021813465,3.33166879318256,3.08819546302772,3.43955833061863,4.30062102387375,4.324291182512,5.94308657680318,5.66487918802744,6.04533188242573,6.29852795553859,5.9521792918895,5.96871822446598,5.78833973515056,5.94608395140042
gene-GWK60_K00627,6.85932975927288,7.03721633804468,7.21785856832979,7.21299904398376,7.74004141757342,7.70179083493638,5.83968141097513,5.83365014922168,2.8527590955918,2.71347575385234,2.89665155923589,3.16250840852174,4.15279726962589,4.22162392452954,5.75203226463631,5.34814881032008,5.47710137015886,5.72852099407423,5.59269795932235,5.60149652343147,5.47352630499146,5.03114571919267
gene-GWK60_K00649,8.44765139970809,8.41641317114145,9.13035276739469,9.13570622454142,8.77936473943229,8.89339345311812,8.47608525353022,8.38107049392878,9.03825317664051,8.90880062574675,9.1133095803976,9.14232312705962,9.36842040446402,9.2378255172656,9.40486069263938,8.87016068746524,8.6457114854896,8.55927501460386,8.4475848489125,8.24986168948086,8.34441157343614,8.45422247597286
gene-GWK60_K00671,7.53781909545386,7.5221117269029,6.58989541081954,6.51216535864324,7.10927352858498,7.1839712311216,6.89579617648368,6.88764807584166,5.61919880160926,5.43399624840525,4.25392701850252,4.22054554411067,4.63032198583017,4.72042422798858,5.32409781773558,5.0133428373614,4.99721811938736,5.04526900450537,4.91575222315018,4.91732987073429,4.52935620475731,4.78513548773794
gene-GWK60_K00693,7.05817746960909,7.08402349966244,6.88612311213518,6.88533879616342,6.86443543164857,7.05002078650388,7.18817085654407,7.16155412319392,7.58201675887876,7.48515858166045,7.38063230052341,7.39574837762965,7.42646156970259,7.39314905834172,7.44586596542182,7.29047579612781,7.31212106904242,7.36108244581787,7.35847678097779,7.22599188291316,7.14439505863294,7.28100588125738
gene-GWK60_K00715,2.68720403297856,2.66830899505266,2.65339768267435,3.00776390684228,2.44307621510722,2.41267634564133,3.35669846660477,3.23015846086238,4.36618938367767,4.13705857310058,4.21058362604489,4.23137134854101,4.32175376767353,4.29222568256894,4.24114310206779,4.24663562808009,4.38654591870421,4.12483220342377,4.52077121824546,4.18733625274082,4.81170510564382,4.88465167221605
gene-GWK60_K00737,5.78407157922879,5.58864414872455,6.15141326594763,6.152993436764,5.07449411309177,4.92841874370172,6.8599040955434,6.82464429227104,7.58201675887876,7.58803526011566,7.77887534186622,7.79010796665375,7.84990686341628,7.84526761024492,7.82477581507438,7.58534288778444,7.62800818146721,7.5065749908626,7.52327485195338,7.35067073790108,7.48864254432926,7.62237942003549
gene-GWK60_K00759,8.72718088416522,8.75570336480087,8.33302888962944,8.2010617427641,6.5961218943916,6.60547693702314,7.41004213864782,7.53443537242961,8.59912970474354,8.64504913158699,8.42655642041939,8.40226936780437,8.0016609086985,7.99937815979484,7.42320841926118,7.41405087781047,7.23895092737621,7.24421415569525,7.26404356178221,7.34371538187776,7.21428140460431,7.16259075078309
gene-GWK60_K00781,3.97240450751943,3.77168693395686,3.84844541600438,3.88850693374492,3.87442179664974,4.05298220303685,3.15990153621185,3.37958142609193,2.80061208550509,2.7503444162581,3.17308190651601,3.2502838545336,3.5460846973166,3.68675518224967,3.44711340799081,3.58289146764291,3.30591357486187,3.50005362433407,3.43529375703536,3.3819204231243,3.36609203425072,3.03338136622176
gene-GWK60_K00803,7.27839299827062,7.19966588710631,7.08791699493474,7.10432252522096,7.77934109128,7.77234258282818,6.73739990515102,6.75635346549491,5.43263661677723,5.33431195692502,5.5450869383527,5.64056562210735,6.16273739785,6.13404561823427,6.88251842990495,6.73705255396103,7.07410186574872,7.0598832597313,7.03236522400563,7.05098647144583,7.00840067251729,7.05215181245848
gene-GWK60_K00825,7.07796476385038,7.10167947441889,6.9121814172367,6.81061680483048,7.07042500385235,7.20347306478749,6.97582772755651,6.87585757476562,6.89756146716098,6.81378763854616,7.02565616338502,7.07960257187727,7.062196918407,7.06042784135835,7.06850915765551,7.00757394891653,7.03603062118534,6.97210002285045,6.86627174920512,6.92750143513342,6.81811917741436,6.86651419781043
gene-GWK60_K00847,7.10374336131687,7.08862176346165,6.82607260011113,6.84653482903435,6.90018267639489,7.0943794622398,6.86443974295279,6.93529031571148,6.50603796306698,6.53878687342681,6.06311831343249,6.07474945138852,6.19745130452387,6.11634291620501,6.27985372376898,6.16710825811723,6.2219388269176,6.2897815680652,5.94069536139292,6.14023312080431,5.89258440170787,5.93742185910858
gene-GWK60_K00869,5.89058203957743,5.92469863567862,5.80125652866473,5.97818774866391,6.1181545072785,5.96656128118785,6.70667870206379,6.71145142805045,7.10931143091457,7.11290809675036,6.51205316171757,6.51602177106412,6.08823419227284,5.95745568399406,4.96661136977751,5.36575041330076,5.11094702412584,5.26027012931944,5.12023739166229,4.99801874570611,5.04294363562926,4.99934247625191
gene-GWK60_K00891,7.33269201182237,7.39899535840598,7.30480727151013,7.2989217174085,7.79655242988932,7.75241989525435,6.8144155642115,6.84368468324953,6.0929244791426,6.15699563161687,6.06812579487292,6.14298821727835,6.14150091109236,6.2575066387888,6.10443383300391,6.46939859706043,6.37755102538111,6.4112425344501,6.4271976602445,6.52721144492141,6.4850946033616,6.44378034929539
gene-GWK60_K00913,6.70320265794672,6.69004716766135,6.53710990566691,6.50240911819604,6.77665649628556,6.77700113971934,6.77710046625678,6.72219144909419,6.88665949098079,6.87766873052998,6.06938903279203,6.04973835656479,5.6657151372276,5.59304125839963,5.52237258552295,4.8383608273396,4.89786959312265,4.96057163078391,4.74380155494652,4.75605115373486,4.67278016991134,4.8994966429463
gene-GWK60_K00935,5.67824445975255,5.60524322337634,6.09385725836954,5.99219805630907,6.56850758776757,6.63971781687499,5.05231575853989,5.10608463067732,4.40162997579334,4.24864031684095,4.51622099743547,4.51002234560579,5.20412115089962,5.04057292879876,6.07230707577829,5.64158683453516,6.08368743831202,6.02284911679599,6.37074601962179,6.23778590650278,6.21798306257006,6.41995390499511
gene-GWK60_K00979,8.04375335478912,8.05520379226158,8.31900071944163,8.3677747875927,7.42003386580346,7.27560018610081,7.89102284576679,7.89102610704422,8.84482064264207,8.7278749686125,8.99742786741018,9.00515171766568,8.87320340705816,8.91798853445301,8.15880089530769,8.49232186891627,8.02233484838888,8.1082113302368,8.05428662473359,8.01268562852753,8.06270048757917,8.03242732894572
gene-GWK60_K01001,4.70241866141052,4.81756234922003,4.89349514912921,4.84053734137235,5.32608221829888,4.87635023800017,2.54965336379455,2.4511184152833,0.827275601749159,1.02260556922099,3.20978611272925,3.0690446368298,4.67370481839273,4.83892163510813,5.9477116332629,5.93920897722904,6.24938038425877,6.42905345490513,6.64032556749305,6.69431578393917,6.83693303895193,6.83596855132056
gene-GWK60_K01023,5.87603039655206,5.93494887498854,6.17991708367312,6.18993250128918,6.38577001591608,6.37056082169515,6.05565575677404,6.16445479880609,6.37398642535898,6.25110024646446,6.29592051710362,6.30163666444389,6.10051411836003,6.21003912793411,5.53605638355517,5.92295256834758,5.39813564315614,5.65323535933704,5.62697389104797,5.75767279725332,5.67749124060063,5.31323530576953
gene-GWK60_K01045,6.40450423729671,6.37968691173816,6.06968879395679,6.02283123338958,5.37273118334867,5.55649188640873,5.89012337091314,5.8563277601307,6.35264066622418,6.35750003868263,6.86263548122243,6.85914716304395,7.00259273154493,6.8528279869448,6.7334540475428,6.80313976795984,6.54421584087675,6.601529890675,6.61032821666899,6.57466099065877,6.51135864369546,6.35382922920128
gene-GWK60_K01067,6.31807723569418,6.30600995636796,6.09385725836954,5.99498386468113,5.41791889844873,5.32789454674372,5.95676032180333,5.99085769592247,6.66669803931532,6.73626477486873,7.11267837252372,7.0168511797049,7.07842926202827,7.10361239939002,6.57723711520102,6.96418068762911,6.81383502350357,6.73495585880036,6.64226041989315,6.85597912656335,6.88861008640773,6.69984331090119
gene-GWK60_K01089,5.15008979816667,5.05357652766965,5.19774973734333,5.2894441151937,5.37472557986165,5.46347948394572,5.84362479723638,5.90934239317061,6.58716097066415,6.51755605573689,5.93985309056128,5.89663566543354,5.50132634779267,5.37118390565656,5.08608895834345,4.85091375207528,4.76518321797714,4.85911591862647,4.80726233556484,4.38998366560629,4.56657091189608,4.66864606765298
gene-GWK60_K01111,4.39984520645767,4.29264526913985,3.84275191480386,3.99253150115301,4.72335975417751,4.82538660229301,4.30403211533105,3.89969595022751,3.76243815900989,3.85618647265046,3.7429203783772,3.83691243763446,3.93421061382272,4.03077258928887,4.0335219168203,4.21784974918671,4.10924076603343,4.30923980556212,4.1265309080857,3.91442506627525,4.21678677943551,4.15613298357332
gene-GWK60_K01133,4.56730814163394,4.4148562726723,4.37564552321106,4.69051067358137,4.61617347188523,4.58343031824634,4.41065940942724,4.0954064966294,4.21003211346979,4.34016549681257,4.31141434624507,4.24211652214744,4.42300943703484,4.39393436732155,4.51010924569643,4.29796276253381,4.4629014468955,4.43796249671341,4.53750129635146,4.5435616422831,4.51211778729167,4.58948385601643
gene-GWK60_K01155,7.25250739890638,7.30897621358326,7.42779528523655,7.44614050713345,7.65521720335326,7.68128393939493,7.44680006265164,7.4925846391682,7.72001714768954,7.5998679754694,8.04556242844201,7.96771440022069,8.07568035898212,7.87769703904335,7.80638091430259,7.83519274127655,7.58408906653677,7.68948735883371,7.71502691843097,7.79939472977343,7.73995508280667,7.31154246162213
gene-GWK60_K01177,7.02498314207624,6.96402881575871,7.28500041471891,7.24025689152797,7.47405463379811,7.27783191331199,7.30955818098284,7.23145824902255,7.15025713986552,7.04775647060165,7.277832137994,7.17941129359829,7.24200466866684,7.06102265632942,7.48027251023963,7.07198703933407,7.06826887381692,7.0965658504379,7.054813182095,7.09484594806267,6.94686353403447,6.61244420611168
gene-GWK60_K01199,6.89977846053296,6.88390897802078,7.41634107376025,7.36232294350976,6.22261233941141,6.51944557770708,7.13821025126792,7.03474155757476,7.90966092322244,7.79887001305528,8.3225560653938,8.34664333020448,8.65182002131271,8.48910216279234,8.71534540877111,8.44135792911302,8.41740710037766,8.35083316851842,8.4888495483437,8.36007751191536,8.37857996773263,8.57073951700892
gene-GWK60_K01221,3.91661373473606,3.96699593140777,4.07416735998467,4.15578345033209,4.27119685565705,4.47867631390454,4.86066217183523,4.87092915599025,5.51787108726712,5.33633424257756,4.62919756584714,4.56668620142754,4.36718408484103,4.23433677469198,3.78828020630798,3.57534671951873,3.70131103391792,3.73009804918337,3.56062253987547,3.28566015707077,3.49100974466944,3.47778288176876
gene-GWK60_K01243,5.17840084664132,4.94474467054391,4.84305530173108,4.86205919573069,5.0296301393033,5.25500356086898,4.93893009949465,4.98782581226112,4.63914931702647,4.48209693855152,4.18308930277123,4.22596860073853,4.33428640610996,4.13839838321436,4.45705864065191,4.52642032070263,4.8882703665407,4.79737628574218,4.80265608051742,4.70423953083622,4.86699194553827,4.91419041709928
gene-GWK60_K01265,4.97492781267545,4.95916492628664,4.95548148741288,4.82809343667642,4.9885450090015,4.96488839808111,5.17423454076565,5.24317898921784,5.26476487698007,5.39572107156749,5.05029460359194,5.07629673718667,4.92088228705649,4.88533633106874,4.97431631579234,4.7902899257599,4.76518321797714,4.70683027500082,4.51515113294281,4.54008874833645,4.39662855348988,4.64925900179905
gene-GWK60_K01287,4.09628241503189,4.09787494218025,4.15908579461581,4.07383270466853,4.29666625397459,4.40299833397228,2.80826895308121,2.67173088735981,2.25929364396757,2.26442421283456,2.43519577876,2.53583414910123,3.36248978368624,3.42366136840636,3.36322716437261,3.69156920618272,3.89589158388177,3.9971188913913,4.16292708362499,3.9876432379318,3.88841569145228,4.10581735858558
gene-GWK60_K01309,6.43189826884186,6.40834568670728,6.54063105123548,6.58792739249626,6.9214863371964,6.71494161159292,6.15843220539208,6.0809077898061,5.3351913531799,5.43210641563349,5.57034137467344,5.49318682948087,5.41939225592945,5.50776065153596,5.43011690282573,5.62341019604278,5.45776143425385,5.56416459014967,5.50326661491441,5.46531127623737,5.13365663174883,5.13375727531081
gene-GWK60_K01331,3.76402716981953,4.0715703455445,4.22622214286097,4.08433476357284,4.06599354686146,3.69382064200645,4.261432365558,4.40939881723277,4.05729347581736,4.36415111293766,4.44438057564793,4.50110385999167,4.613282643085,4.46036991625673,4.07890261223693,4.35194885875105,4.10510309660981,4.33969100283135,3.8994666876768,4.39383685529328,3.93054756079803,3.95922929352856
gene-GWK60_K01353,5.9710815276387,6.00486312274494,5.94901235880122,5.97395798714767,5.70782133043851,5.60351343310706,5.77919944608072,5.96743867622033,6.14282014502637,6.2660424725792,6.94337778281446,6.87649235383027,6.7834861228187,6.81125505087454,6.54297543507613,6.74883852602051,6.45111527849947,6.57057584798916,6.39389869286355,6.54637893749189,6.39392511346228,6.28642569807846
gene-GWK60_K01375,4.83144848452805,5.1320406779376,5.40898205039263,5.60967087351013,6.83141502460008,6.62401525299765,6.35909444924271,6.35273418450569,5.85963423325387,5.73465443769507,4.68906290021418,4.75100980311024,4.39536676563813,4.31234998247098,4.27240187923286,4.65008529515549,4.41021528136099,4.70390707140778,4.52357307217304,4.55393044385274,4.29143450227439,4.17794430812168
gene-GWK60_K01397,6.44181383229042,6.47909848730382,6.93060450947049,6.95066344736311,8.310767642529,8.31259045773115,6.76328842903808,6.80145907480024,4.03489751311926,3.9957906535945,3.53436701260001,3.45811054867289,4.14807249714236,4.11567485918564,5.68369594653314,5.345933433346,6.06357135901821,5.99919847586041,6.24227047689771,6.3150031180911,6.1671275677215,6.25211268909706
gene-GWK60_K01419,4.97988566252472,5.05088611771268,5.02248852619006,4.94508151200741,5.32608221829888,5.25938756555457,4.31921627570352,4.18412969882243,3.81595778252635,3.67628937150918,3.880552659333,4.07789961910641,4.35902972534077,4.61094681119826,4.68859473104323,4.84778574571884,4.714479747426,4.9308769633628,4.95986144827967,4.94648071340145,5.00173679804112,4.94472769141659
gene-GWK60_K01441,8.64236440788527,8.57673382400122,8.8684248319652,8.90338554000949,8.01847324659231,8.06793098619851,8.56375907254586,8.53378283601089,9.25008488541247,9.23534675395787,9.28532629243443,9.34188563355598,9.17150456230477,9.1357519625117,9.00046386564539,8.70150499743008,8.53048904538431,8.50803531282647,8.38309455730901,8.2878887886904,8.30216133965655,8.42786964206777
gene-GWK60_K01463,5.59333011940443,5.62708235356552,5.3216267996555,5.44218535819186,5.8291436589763,5.86631308363589,5.82246774268943,5.88748921865271,5.61165208201171,5.53253712465995,5.49616972551513,5.56555268661764,5.41546573674472,5.40904327201715,5.59754680597758,5.45684667970721,5.48985211283633,5.61639985892618,5.4349628355369,5.37267981354621,5.15380450457802,5.19253017336771
gene-GWK60_K01485,4.75252907290202,4.73281470725382,4.88797702181515,4.91890721513758,4.9885450090015,4.75664282058611,5.98838268859751,5.90644769147698,6.54122308231816,6.51040911436641,6.97043530966333,6.88251423707325,6.96211613804443,7.0799283945039,6.30781441624929,6.92390425878304,6.60920388699218,6.78629692222646,6.58975498393113,6.62388411807353,6.65571067580338,6.59684280558836
gene-GWK60_K01507,6.57964522892872,6.63002683738204,7.48282583122802,7.45577796602609,7.00819160114725,6.66380930301637,7.4939795506745,7.38543867120478,7.15991810677906,7.18088271379939,7.13704004693011,7.1967763814002,6.70978849510074,6.82857987981644,5.93606354564331,6.55244187565438,6.43883815788115,6.62671916647743,6.66718017699996,6.61483338656972,6.55325420912818,6.58301961004371
gene-GWK60_K01529,8.98285669147162,8.99353912516328,9.75971192952025,9.76949437651677,8.69966614348606,8.69119889648957,9.32536997812443,9.27596471038368,9.35338603946767,9.30266634305037,9.16721862805012,9.11390285246986,8.87427659507745,8.81962812000612,9.21285599798769,9.05001366589346,9.31161384793394,9.32216453595182,9.70331898999504,9.74963831607351,9.9093572120331,9.97982178161385
gene-GWK60_K01551,7.00566631114607,6.91160737514663,6.38284225041616,6.38731904798817,5.93700665097248,6.10371366589798,6.33874914497845,6.41719810892985,6.9282635603936,6.87627945200098,7.31512239955874,7.3242317209115,7.43084467006768,7.32693331374594,7.71276417242932,7.28412594371595,7.42264795195373,7.34943847644096,7.39489077025251,7.38495325128044,7.41542932915511,7.53951070945096
gene-GWK60_K01573,8.54501092118129,8.59762351689318,8.34339822162107,8.24238425227972,7.1312646772514,7.07076263764283,7.85631207906485,7.86851976422089,8.36531007949089,8.30794428375641,8.71226120573856,8.61914960023476,8.63756453767766,8.55307921389051,8.07861491313933,8.34647867635863,8.01463484449349,8.26740926739338,8.04426528988193,8.09930221508725,8.07467655789454,7.74388335433073
gene-GWK60_K01595,8.41801281720024,8.6010759132185,9.19643829371242,9.14889872021391,8.26875500612907,8.15441506227676,9.21325777111437,9.27624504175128,10.0573506787673,10.0732701784647,10.4937085759369,10.4260504126473,10.2041734254456,10.2853755119749,9.53609698510405,9.78055376490383,9.32212397032576,9.34907635276282,9.38373295378652,9.48297056480789,9.54366718541799,9.33482516416064
gene-GWK60_K01617,7.93945334795111,7.9246218961522,3.57387959518944,3.71689282678451,4.29245245674108,4.04251994281672,4.32298747605358,4.26319271405771,4.41035574127898,4.30331900180541,4.8838002655141,4.87700135323202,4.9671824475747,4.9889970340823,4.75219958436036,5.01048388610473,4.81920539741335,5.01818796864973,5.03640346308813,5.39784094602768,5.39670665818296,5.29291272785908
gene-GWK60_K01639,7.70918823570051,7.72980941755222,6.79397724421525,6.88908752568273,7.49620866659362,7.41646056496889,6.83898616365325,6.7826388326684,6.16430228928573,6.03654203607817,5.00711531078734,4.82076664933384,5.73666733074693,5.7295047136976,6.30697365870037,6.05222893311582,6.05179570819493,6.30722163711298,6.03600373594851,6.02818447754637,5.54761928968769,5.56054717252411
gene-GWK60_K01661,5.73652892262499,5.78111848956615,5.74894640668498,5.76788642766691,5.51695489302599,5.5454196089161,5.11238518170785,5.13851824428841,4.28785687487953,4.06083336705939,3.63924248488992,3.79374279580557,4.45778907947615,4.28409669870416,4.87075153587126,4.82569771989598,4.83929214891931,4.98732034416674,4.949480920337,4.94648071340145,4.50262841991148,4.50356687978362
gene-GWK60_K01683,8.38151661464318,8.32333400981499,8.39852818082653,8.50406276187447,8.36143076353263,8.28595089386352,8.61060166930728,8.51585150065059,9.04053837682,8.99741315004899,9.1348977376021,9.14679741931738,8.91291142992001,9.06860649980947,8.11501338102916,8.62248795777165,8.28147059916497,8.32656991326065,8.30911115316144,8.25304708323859,8.26636791602445,8.27577433341821
gene-GWK60_K01705,8.77574041129902,8.83850259192786,8.7630969550119,8.79406946853121,10.001098391136,9.63498789672832,8.26147114065329,7.99959344501822,3.71392233559913,3.66988871545129,3.98788051165666,4.047581632533,5.10764637851625,5.08612470521343,6.84066766420892,6.60340849554433,7.21371230509648,7.2892783277595,7.62624989619469,7.80844568855101,7.60825065449654,7.29510808023155
gene-GWK60_K01727,5.11896654848043,5.14723411106021,5.2524540837845,5.35379678725876,5.36873409999385,5.38076258138814,5.59341212554651,5.40164164374023,5.37139209077113,5.43588360886232,5.88402747008098,5.75564760048251,6.0367643080398,5.98561379705171,6.29219725996197,6.13153826986045,6.00343655568408,6.15714683594212,6.0231920253218,5.98413567789558,6.02609089002119,6.07309589348057
gene-GWK60_K01749,2.28417971772322,2.75019662269566,2.85916560346111,3.4096483423505,3.56075035201789,3.43050745661103,3.92176379301752,3.82807860882423,4.47000160785546,4.46371364886729,4.40569957737956,4.34080188288368,3.59550964681637,4.16076953768579,1.20771707509357,3.1056254206525,2.1237147616597,2.64239678390599,2.78460212170197,2.31778450503727,2.00082494530477,1.96706033335412
gene-GWK60_K01771,8.34907376769675,8.3498430263312,8.46211114960706,8.49154151889067,7.78497607661811,7.65834166707487,8.05843848588292,8.08400138377225,8.83695377133893,8.8300797436946,9.07078237800337,9.0800535855299,9.122669456563,9.12601485761735,8.6854331755535,8.81476924319457,8.4756568108042,8.44662595493703,8.33046866221554,8.34049563703825,8.41983640086544,8.35120309191919
gene-GWK60_K01793,3.9773710214224,3.87264397668308,4.00957169741554,4.24273469570068,4.06433369993855,4.32439126997929,4.02260661694536,4.00628524727878,4.15916965637069,4.17822916239053,4.40954429730024,4.44640318543925,4.74427459183838,4.55123395112923,4.89702491006461,4.80971091338735,5.10474341847539,5.14214272937922,5.43793621653049,5.18530118577121,5.32546780020032,5.69236331681085
gene-GWK60_K01815,4.52383857483108,4.62841164756607,4.41837863604373,4.46801307136351,5.21692541980724,5.35351309137428,4.06375661802701,3.83418439635501,4.16433735694384,4.24433887633844,4.78971787620523,4.87009072562745,5.5215596122946,5.36541659228407,6.16942716747698,5.60500162325666,5.56558338565646,5.65323535933704,5.82052940414719,5.75318035724137,5.90584506649496,5.53013299553955
gene-GWK60_K01837,7.85494971143738,7.88853623649555,7.70463677420504,7.73525413824632,8.85041821112913,8.74118398229706,7.05901977907401,6.9557365810024,3.86756280408729,3.76904014472466,3.72502760606122,3.79374279580557,5.01467442145292,5.0880380435391,6.47302352196319,6.38883387572488,6.98346607044457,7.01341623980064,7.15488755026095,7.22274612118975,7.04807832940594,7.03096082974016
