Gene	ScB42	ScB43	Sc30m2	Sc30m4	Sc1h2	Sc1h4	Sc1.5h2	Sc1.5h4	Sc2h2	Sc2h4	Sc2.5h2	Sc2.5h4	Sc3h2	Sc3h4	Sc3.5h2	Sc3.5h4	Sc4h2	Sc4h4	Sc6h2	Sc6h4	Sc8h2	Sc8h4
gene-YGL095C	6.63813655057428	6.73099431845688	6.86140851043109	6.8960631509736	6.75146746184079	6.69788605955631	6.49257992282055	6.4577242898506	6.63285275381101	6.67050082933422	6.85453613108384	6.79319584972674	6.82033194626452	6.82060033699429	6.8643621804432	6.83558132763221	6.83589348569471	6.9285168440246	6.84482192898543	6.88002516796871	6.79721123436649	6.9065955892338
gene-YGL096W	3.4435683883254	3.50014367615203	4.88504451195199	4.62507595793116	3.69609238005098	3.66632640745501	3.54753390126286	3.69684901445486	4.42187695664863	4.29128771881121	5.07446499185361	4.81019640517459	5.20071953440414	5.42732044571751	5.49160127916302	5.39753591236783	5.53208589179409	5.47154094748005	5.92751391348716	5.91568786428834	5.61239894559726	5.65827958609291
gene-YGL097W	8.02968284924842	7.9860700201792	7.24333449146754	7.25079982701283	7.87152479076753	7.88111423273399	7.99858770944435	8.10462215568985	7.80264026061549	7.94642840624261	7.45434276452117	7.54771893295164	7.23835867309002	7.24685573536762	7.22128504009868	7.28219987549591	7.15330470216652	7.27821879201999	6.75265551096569	6.76481350862993	6.38008034125848	6.52952893223968
gene-YGL098W	4.81857707424039	5.02136777208315	5.26519816832787	5.32809810454655	4.82922201125689	5.04092461887693	4.80569662900122	4.68489877041188	4.96793058429722	5.17139001980747	5.2720643553408	5.13426561711442	5.25760193358364	5.23912759069153	5.2809247236535	5.29600192335315	5.29361086517273	5.19964138132261	5.50985339520308	5.52585896630495	5.5735391618425	5.34889122787347
gene-YGL099W	7.65177326320759	7.61003347435686	5.70453694651784	5.85340916806334	7.3300292548625	7.27474584412182	7.35955810277936	7.47825061416058	6.82755434083982	6.86675309956357	5.86664093003684	6.28798677683463	5.28770866114403	5.29847119898688	5.5795243468519	5.55233200549914	5.48106256165944	5.38960299445958	5.66481571447299	5.80497880385749	6.12825093082523	6.15584957925959
gene-YGL100W	7.0934531895448	7.03094431112592	6.64996093297062	6.7595339346677	7.06877031605334	7.11219018499239	7.13571656837588	7.15690870254626	7.0592178321287	7.12617453074564	6.84597306691265	6.91910271469935	6.82718133374539	6.73333316034184	6.81919338074884	6.81859557623531	6.69747057731187	6.73380106602726	6.40973020876228	6.52561064546607	6.38008034125848	6.44534237199957
gene-YGL101W	5.24906421680532	5.20097897242444	4.89778061056497	4.8378320632208	4.56086995614041	4.49056479610309	5.35016771550121	5.27437030193785	5.17297461235489	4.98918525766096	4.94502332016865	4.87973859515988	4.73473258672096	4.7054453057746	4.53696006702647	4.44504401583811	4.46141716466344	4.29281695692105	4.14717020196597	4.02363145468763	4.04216981968208	4.08080582670139
gene-YGL103W	11.4814822638653	11.5545801788546	10.6125682839762	10.7897556500258	10.8904554342439	10.8458219873708	11.2620092332929	11.1765238977222	11.2016191264418	11.3836816483778	10.4497427356658	10.4357016813815	9.49037782210001	9.48539268105225	8.82663773692333	8.82943600927256	7.93392596836607	8.20922754045468	7.10180004322044	7.31138153261397	8.13106804324277	8.28375369561318
gene-YGL104C	4.97418641151239	4.98426855840122	6.75955509246607	6.75700537792437	5.74800124121073	5.86252906240939	5.44188113653362	5.30516729041149	5.95914452756816	5.93559870114697	6.71834244823095	6.39636363177103	6.95228129562798	6.92097033666721	6.621771654922	6.68840978341826	6.62338999700021	6.4265632143912	6.61031561072381	6.42970927712063	6.55506166025884	6.02512967699718
gene-YGL105W	9.59011567212933	9.57189878518671	9.16445089970336	9.30018559788951	9.38152725272239	9.4545957212772	9.34167251701875	9.35648137365708	9.16444790340025	9.22125029816529	8.99553514949099	9.01146827121036	8.79955177343736	8.70526594029268	8.55521713879444	8.58852584835785	8.28630666994425	8.42053433044428	7.85486895768773	7.9631536213924	7.67705604789077	7.81618636877352
gene-YGL106W	6.87175038253955	7.08746678495573	6.94278177154444	6.96921687628603	7.10385553538749	7.19934439773663	6.97290801738123	7.04690961029444	7.16274993499411	7.22361420423558	7.02184327824063	6.97100987151865	7.045534940618	6.96492446440476	6.9841411362947	7.02660037133863	6.81623506379541	6.86760779325195	6.5224846954813	6.59288745835724	6.16622054468308	6.44534237199957
gene-YGL107C	6.32314620191398	6.25993213063447	6.25643942665179	6.3084516058858	6.33468486016461	6.32480985168104	6.22536260171782	6.12259586400565	6.24461978751711	6.21165935115604	5.98055226045211	5.8848342645565	5.96324594942461	5.9251823345558	5.90430531158092	5.92458174230444	5.88294032667361	5.75033567092338	5.70619655797611	5.662625095778	5.78057405816516	5.67316735003546
gene-YGL108C	4.05581726546467	4.23474011060917	4.57593744834005	4.43147051370775	4.42985175021707	4.33746297669311	4.3674054990213	4.3776057204744	4.45010421561518	4.63830512108293	4.70939238334414	4.40579751003162	4.49342851103837	4.66502137271103	4.61100662800773	4.68885922979996	4.5590346449476	4.49791259496703	4.72105930496389	4.47179879598487	4.52909258608138	4.37492983153717
gene-YGL110C	6.3813687511209	6.39170047256669	6.5854929486803	6.51210883291178	6.45799488871589	6.43969152920916	6.39559564072616	6.37304819983433	6.41284505008304	6.412191296775	6.34029382947234	6.34933442864824	6.35198603277758	6.33511265530146	6.51009599033478	6.3553455285916	6.33704359316404	6.28265719210042	6.45677669808699	6.4955906579573	6.51281904382607	6.28302748740262
gene-YGL111W	7.12176596979191	7.05602799727838	5.08203760262607	5.12395162352838	7.06592628892227	7.04438300112484	7.08271253998827	7.12901197220377	6.4189786131367	6.4512870608237	5.34410133822206	5.82438882365657	5.01223267517687	4.86741363531076	5.35012451563331	5.42985240607202	5.30493982809759	5.53432111395821	5.63590522545199	5.87722396006705	6.16280975998275	6.24666010375032
gene-YGL112C	6.84334026055162	6.8155627635277	6.38072260033485	6.38468484498231	6.73991580412137	6.80444679041702	6.85931484464532	6.89966747737165	6.66331286333511	6.59425618253871	6.41295151127698	6.61604292468485	6.48461825724897	6.42015505188086	6.45838123396926	6.48915615248035	6.48083091082395	6.53323151497947	6.47865175956835	6.45604654881619	6.31805990475248	6.40247759857152
gene-YGL113W	5.42125773740275	5.42362462406918	4.83625700539169	4.79245876770464	5.45379018512578	5.37883227688121	5.5009574820073	5.50167896406684	5.15593800642527	5.25610109527078	4.94858277289284	5.08211354980764	4.88014445808192	4.86027005705112	5.1348344370046	5.0576130766945	5.15274411031366	5.15900155756567	5.40179849350976	5.11734798204306	5.57182562857921	5.38410608379053
gene-YGL114W	6.76135508583253	6.80968383427679	6.72780954552308	6.65567188351916	6.95039499546337	6.90718990217328	6.83370094610313	6.62573490025402	6.66847062746679	6.79310470487526	6.47597155322216	6.45791284364574	6.58905164693869	6.48080066945838	6.54946723083451	6.48300902964127	6.63690073718888	6.60053706214529	6.7951758765654	6.75441699142436	6.98788960799573	6.93693048824081
gene-YGL115W	6.75910374467931	6.79428554902298	6.99409354188726	7.05061942290789	6.72737123841924	6.68668171605969	6.83726105021688	6.77520508143984	6.82832263852146	6.90415848360246	6.94462964811141	6.80575676535365	6.76611695438972	6.73134063344602	6.54475179091683	6.63489217096294	6.54051426562937	6.56572299106817	6.31198731727948	6.27443797850714	6.08205010507695	6.08245771589775
gene-YGL116W	6.45415159067076	6.4026774738657	6.11225862569461	6.06307542390131	6.12661321383147	6.23116512723743	5.87148376490159	5.7958727365644	6.40462619040927	6.34934688009099	5.86852111908131	6.01416669129592	6.02412477683916	6.10062800074175	6.00214583403578	6.09279747077033	6.04304975355624	6.04016446906061	5.95742169505855	5.89996918139321	5.52477374561123	5.58914742215745
gene-YGL117W	5.38775096751119	5.45409407402929	6.06927712855311	6.12452654773473	5.18425238137051	4.78992844695738	4.98329028964136	5.01123298929876	5.54049271909961	5.56715514460991	5.45085940914951	5.42307592876063	4.91103308223493	4.91645213094189	4.66414953992745	4.75497473680916	4.29413831140273	4.21565688715732	4.49502673544126	4.3774337447249	4.35272540858236	4.79339897714466
gene-YGL119W	6.02636171349291	6.02440326858036	6.22646305088939	6.16323529980057	6.08367220710936	6.01527595795717	5.93765387355193	6.04011689214265	5.87687063753155	5.75774165944634	5.77137430527315	5.75020188143257	5.72733145527761	5.69159715362549	5.61819223030589	5.79494453614503	5.71475897796996	5.6522359734999	5.86743062134436	5.87271909900545	6.06387901356196	5.90257774231392
gene-YGL120C	8.57012886887082	8.52461006748907	5.92586569498963	5.9715324821968	8.263852427152	8.23233149345202	8.29986398454605	8.38211905422047	7.53962785480435	7.58779078738479	6.312938516394	6.84974497884118	5.54823599535883	5.22251015480748	6.06771075777513	5.84053274292299	5.9623560101804	6.18213289232902	6.48082113318246	6.62538481772577	7.19964703202857	7.40130012977567
gene-YGL121C	2.42814216631338	2.02764742092149	4.71556205181966	4.7319429717982	5.07250506207726	5.02806888035749	3.88681451607403	3.80266694545816	4.20712090610393	4.52154646248368	5.96481959974212	5.57259555829128	6.6836051636092	6.65603181005268	6.9954169490978	6.91991100048858	7.28408497976151	6.98540944720437	7.54854335926695	7.53549609023305	7.8329017293318	7.79060566084059
gene-YGL122C	7.75027170507142	7.71062834972015	7.82431910405258	7.96448074681569	7.69133732502296	7.72706879607937	7.6455202065751	7.63302620713706	7.6056481162555	7.61772688363646	7.55117122038043	7.47430837999011	7.33463394465268	7.40002826146342	7.14700471944871	7.2194947554622	7.07037062035371	7.11074478887703	6.65614849744273	6.7841328069314	6.43860419348846	6.49450920893974
gene-YGL123W	12.1123829250189	12.1094171288462	10.9785063602709	11.1626918745526	11.4550963960215	11.4417149457722	11.8361291247759	11.8232554093356	11.7922405032813	11.8424909235774	10.8667448842308	11.0105976699828	9.92646334142555	9.91393650036571	9.25570122751741	9.29489901938725	8.40713277402299	8.55842778910737	7.72637202271425	7.79914314399452	8.41219673637778	8.52722004168464
gene-YGL124C	5.46887280717981	5.3987770873429	5.47733639305106	5.39033288072321	5.62393558252369	5.62919980348155	5.51038079608766	5.50891273086205	5.53485557969347	5.39832394021271	5.57580162663757	5.56838940135512	5.64250393038096	5.56550172139007	5.59785016329896	5.54875198769111	5.53598509901258	5.58018912833981	5.7908144977915	5.74050878558259	5.91781027547977	5.81066121507319
gene-YGL125W	6.56784718049311	6.29738443143943	7.19320077510529	7.13613026651091	6.42068134419084	6.43361133374384	6.7834220225327	6.77961794835589	6.878888285966	6.62287939660398	6.69416229384029	7.28414949190925	6.67413895694053	6.83339562820789	6.34632722680536	6.87053496486816	6.27276460553694	6.67159932764742	5.57425555513475	5.71556989262089	5.70598318472514	5.84640902683114
gene-YGL126W	6.63199810261636	6.62505413190683	6.81180110956849	6.72544990233972	6.72376695041853	6.80633033925499	6.53255477221231	6.51033329900387	6.86697300499776	6.83550313356375	6.95262827880553	6.89159009669929	6.80653483738504	6.74116503578855	6.70970810101956	6.84119909271623	6.62971075790989	6.75667926724136	6.57521320154874	6.53988771276459	6.259653429757	6.44534237199957
gene-YGL127C	3.93337257986543	4.04760700331283	4.11814999200378	4.46490812502346	4.28573576860449	4.1184450441858	4.08549450107569	4.11858916606077	4.27180972923635	4.16072857077203	4.03755237378781	4.04321733180564	4.0941689037471	4.29824564980671	4.00286637961882	4.36262358959391	3.92861815967631	4.30280006761616	4.16886062252247	4.17278186472665	4.15633587239861	4.32264496890906
gene-YGL128C	3.97276453109007	4.12539638098945	4.20781763527958	4.182894672113	4.46049375565357	4.30052161032167	4.40147203696154	4.18632851440328	4.32067694908154	4.10094286100137	4.39145970718732	4.31331425404553	4.59323595746088	4.43915015095474	4.43871491069007	4.50289703045994	4.55548002089689	4.73387940039528	4.76087958601829	4.68207863105552	4.49694737643049	4.72546225282368
gene-YGL129C	5.94748861424627	5.93865349947386	6.5656768561673	6.53786870065598	6.1087610487632	6.19571351677922	5.9623170779248	5.84051665167158	6.02898046855591	5.9970221434018	6.14625718605391	6.14278784606017	6.08396877954208	6.16291774407113	5.90061935315492	5.94857302666964	5.74501823800219	5.81279757019007	5.34577420987403	5.34688223529196	5.27646979321241	5.45426833243566
gene-YGL130W	6.26560265214889	6.39641513237253	6.30982891715276	6.37372358373532	6.52583928134801	6.56624436003774	6.51265459077122	6.56109118406623	6.42203564357	6.50609385851231	6.45234706886005	6.45221720426755	6.42378517955251	6.396893461053	6.4356374047495	6.42433641932913	6.33151488344006	6.41855158056039	6.28988709754701	6.34334876973577	6.21424253489164	6.15856382103531
gene-YGL131C	5.3331953320082	5.40502920679402	5.4815727192389	5.43319796574897	5.57676446158233	5.44561383067441	5.4301415183347	5.44498115821564	5.74799808186885	5.65061100855221	5.99783410303033	5.88989936407701	6.00159519040818	6.14539340307773	6.16309809921822	6.11681696086871	6.2599746866691	6.10435783346735	6.14966613911691	6.19619736356141	6.15482319657846	5.99203392067046
gene-YGL133W	6.86757661500432	6.83421363354581	6.99186859783065	6.96779181549851	7.08852305395905	7.12368724106146	7.13060522339075	7.10534541952921	7.14682383273496	6.89571402952017	7.08141890248965	7.15195765665416	7.14139244711635	7.15278347378201	7.19819911945308	7.12331113403564	7.15693097456196	7.20292032962706	7.27288595026727	7.2973339341766	7.45000616869261	7.1966606741542
gene-YGL134W	5.00871630603494	5.12726329123078	5.26027519005191	5.28194140033159	5.35240213386185	5.13984359564444	5.39433837311066	5.22544295942794	5.08055562438615	5.177834790913	5.28338379842942	5.08506087899684	5.4113651546589	5.25283072245708	5.37690104606455	5.26528844967874	5.32733431016141	5.38020472976395	5.7536184845172	5.71221189546933	6.12708459044704	6.05165445489348
gene-YGL135W	10.7425164452608	10.7406577534604	9.37258561574906	9.58047430430289	10.1706248238751	10.1722105501439	10.4802164078322	10.4748979645479	10.2556042487399	10.3822209089669	9.18560456467339	9.32707290948341	8.20287710213506	8.07482062765049	7.3733383440875	7.41743872545343	6.27029543495133	6.63720612763638	5.49067990014614	5.52530608139886	6.33404826695125	6.64378397419032
gene-YGL136C	4.82719967885564	4.72915155362582	4.93841315779117	4.95129970720144	5.13896367771928	5.26016401080234	5.03381008529337	5.02475355299116	4.67176547039745	4.87880194836809	4.8942462759154	4.83841679612116	4.90625415808634	4.75635799739772	4.83609912186261	4.76851591976218	4.94541782778313	4.91400523191726	5.19007853986498	5.07310044119785	5.28648193451457	5.11179090685528
gene-YGL137W	9.1034934855711	9.07023081304033	8.99292149305847	8.99313054854407	8.97348238005516	8.99369345726189	8.92333921469208	8.9319907398422	9.00913305545593	8.89021224953235	8.98971635770509	9.07251380670611	8.99621660185096	8.96185251319953	8.91652933965946	8.91480200873115	8.87296077948894	8.85725409068629	8.61743908349029	8.60181151137328	8.25423484953605	8.31206654093437
gene-YGL139W	6.94389346370168	6.99930567145795	6.19197794695638	6.0698867350021	6.5188473664775	6.54158020642667	6.78752233390232	6.77720352596785	6.5374125229643	6.51248193569729	6.26944267985214	6.38325346825083	6.07823840900121	6.18595724251973	6.22188063063133	6.23614022734547	6.41961415501113	6.32245722876864	6.44237794948294	6.51022441563743	6.4858024851719	6.56371869941576
gene-YGL140C	7.6608463450056	7.5978043313801	7.44278695190939	7.31581074026022	7.52268713035453	7.52114484376558	7.52939348890802	7.48009210343016	7.53445821550247	7.56523117442725	7.47176371902983	7.57993870113724	7.55177620227077	7.59606373033093	7.60159027048454	7.66453905076906	7.82246354267511	7.6840635504785	7.8623763705789	7.89518589769976	7.93540451040049	7.84110134172483
gene-YGL141W	6.05784134921418	6.02845859547051	7.07552130143014	7.04372046589843	6.45369417898213	6.51993465484315	6.09463021556457	6.02169180661315	6.35537127277812	6.28662451022052	6.77256572174352	6.70008263075984	6.8567708582431	6.95992064593449	6.80250108962306	6.7647162252143	6.77934844206242	6.67352416822176	6.8046865332265	6.74687397089447	6.92552336412237	6.69009684620402
gene-YGL142C	6.34430351932976	6.49348993300196	6.67884174961399	6.66828622306784	6.54127935954349	6.46971397309974	6.26290839856651	6.1841392993368	6.4077137523216	6.49839064046579	6.43087637878065	6.35178384217759	6.30737124057861	6.29726210240688	6.08729944540695	6.21404209970386	6.05249034438965	6.0711587235107	5.97599628769098	5.88021940494342	6.07117493738207	5.99507419567061
gene-YGL143C	4.75673123856189	4.89824209299339	5.32299970039619	5.37282376501548	5.29283608449566	5.15765888735005	5.01507186302831	4.84207960597014	4.96793058429722	5.18744828590067	5.21113483564196	5.10552529244245	5.32447950639752	5.2637002800462	5.29222217460472	5.11439086878968	4.8246783327048	4.98392488795284	4.72838158589883	4.93347478790532	4.75730552655017	4.78990200742331
gene-YGL144C	5.30569316950853	5.23647083613021	4.60729248694495	4.37542516835993	5.02643516880245	5.12829514559182	5.01192502686962	5.20777052744837	4.89059129344043	4.61474739253246	4.84544027979449	4.86609574540722	4.69783802043291	4.56311615892824	4.97226652805461	5.0576130766945	5.02703809287385	5.04764669073874	5.4063753896306	5.42074643255513	5.74299947154416	5.72352792219098
gene-YGL145W	6.48853152176485	6.42899326910547	5.86230807049097	5.83595248485428	6.50034388781909	6.37516898899294	6.54784511687785	6.49705670227789	6.30988672879289	6.30961533390539	6.03178886853274	6.20278681801017	5.99584051784925	6.00670143730404	6.12493692822655	6.02319578691487	6.11045717368997	6.04908812393744	5.99281543554343	6.01578209569292	6.1700186161618	6.29189196496322
gene-YGL146C	2.61899525235399	2.56307457306688	3.56042992667564	3.6183399299802	2.98868428580328	2.79248256201421	3.01782676109541	2.66834496252533	2.86339457759033	2.59144072608342	3.37997951448778	3.09087158403526	3.72028338716874	3.62307190142353	3.84305387754787	3.93438359718805	3.74788959771317	3.80393450200977	4.12030304458814	3.82031119095977	3.97097555269421	3.92374172248244
gene-YGL147C	10.6482789695741	10.7026214130943	9.35483237831969	9.52147627651432	9.64919758149611	9.68296200293393	10.3476375269281	10.3267379000386	10.2563329891155	10.3579620055831	9.28355750427984	9.32117370303312	8.03653302212758	8.07215082417442	6.86701180339184	7.03670589883819	5.68037603094073	5.97049862155322	3.93720746425384	3.92071680859192	4.34472023878832	4.40266984510377
gene-YGL148W	9.16451842543093	9.18299122570726	7.87672536229689	8.062210177278	8.65250666244403	8.68241361314199	8.93043997047801	8.99859707175893	8.85517637481323	8.90558302649589	8.39237186166292	8.56629555108417	7.906912156331	7.87744289419306	7.84684409512833	7.85706370130313	7.58010981304741	7.79209069985725	7.29232424261709	7.27029973492283	7.07454184991198	7.60058631790023
gene-YGL149W	1.59156159884285	1.22449952897276	1.15972138392677	1.15385535672215	1.72713338872971	1.12590453758314	1.52896157478331	1.36025844433641	0.72296946718283	0.995273227942053	1.36345399692156	1.05497504474362	1.15189853471978	0.369008252684431	0.523099617715961	1.12106718927597	1.16393339960296	0.5170110392549	1.01209500316463	0.681716161463171	0.685044827899571	0.566303018110724
gene-YGL150C	7.75874776060038	7.63883466099474	7.55561196413097	7.5922235776822	7.67649793615392	7.67183472494004	7.55869047941111	7.55072041343662	7.64934566340817	7.52661935280051	7.59895239905284	7.73105393756093	7.64872322355224	7.6368701509959	7.49989641199917	7.59546790052774	7.54086745271408	7.3860359717971	7.68227867130653	7.55390312143612	7.66746054630559	7.45417558949759
gene-YGL151W	7.11385899972884	7.01471915380658	7.22576420987719	7.15993253377387	7.12962197803043	7.1393420557471	7.13716146043734	7.10462700242002	7.1150640735308	6.99272344169046	7.04862550010505	7.08801872012857	6.93097840175996	6.95824884229718	6.97803284281981	6.83155520292943	6.85374566171487	6.82927061472649	6.73187302442945	6.7228803425011	6.68834540228317	6.71439168290801
gene-YGL153W	5.64257909192526	5.94724730472167	6.26260687017869	6.37372358373532	6.1225130468974	5.99063890579983	5.98656573597126	5.88567404192785	5.93361661017373	6.03656474104272	6.16013953628628	5.98921114177392	6.09677949457965	6.07925241949484	6.05284269878347	6.11284138081748	5.96949290751126	5.8506286024023	6.14008969888384	6.1296597054886	6.06387901356196	5.80374226549604
gene-YGL154C	4.9427985991933	5.08505452142069	5.58362914497407	5.63579120668332	5.27816667727583	5.32991311397253	5.29686565192417	5.05801077897295	5.36099063655622	5.32445493761402	5.29461511967307	5.16801490171219	5.29266592815709	5.34014679910071	5.2809247236535	5.22901776713566	5.32061443760669	5.23395967667967	5.37172448524673	5.49297051687822	5.75210702485511	5.6098621214788
gene-YGL155W	6.28451045566908	6.31076594368506	5.83110837748361	5.83434626704008	6.11290042972379	6.24789398422968	6.17138286140651	6.17051913340889	6.07372770676181	6.29997999392735	5.75113453943735	5.90025934801209	5.68082207128384	5.4808596598429	5.29783789683317	5.50458054790203	5.17514155952984	5.32983357833554	5.03043505707156	4.83502215082431	4.88423242791689	5.03410829684341
gene-YGL156W	4.86955621144744	4.9070792767177	7.7935560161399	7.74846728837424	6.94421340335649	6.97874846603053	6.32761646345846	6.06976850869516	7.01805741871411	6.91480779270522	8.30134784709071	8.23059155971584	8.86528954005898	8.89001196984664	8.90162507247769	8.97433211049779	9.16028718425863	8.98209650033826	9.54074393148647	9.45970353049039	9.56875477420055	9.39697254343587
gene-YGL157W	7.24834551956494	7.20680533949117	8.63996999629099	8.65260361247517	7.94843202358325	7.92555045357697	7.53586735725901	7.41930876371758	7.55919782069308	7.80058311099948	7.89899243311874	7.81688351802437	8.0041827347064	7.96495998821512	7.77770918723729	7.89188968256212	7.69694097063168	7.6131138573879	7.2972564179538	7.17533422956179	7.2679096427518	7.26983870730312
gene-YGL158W	1.78100495189624	1.52928264634746	7.61225137998058	7.442906945629	5.29283608449566	5.40143801632204	3.96700006297049	4.00721390400061	3.09555260600587	3.05063887589998	3.411272492778	3.15958842419304	3.12813993870387	2.97299390408066	2.77869737387226	3.11572860684082	2.49621091043806	2.25261648625476	2.46101949015402	1.92716662833106	2.7309076966504	2.4964839343531
gene-YGL159W	5.21003772725532	5.22237869309524	5.37630098196199	5.36621373195624	5.30997071705273	5.14282813026279	5.24561806185418	5.10331936328949	5.29582516380523	5.46546309770012	5.40495968879283	5.32833545511051	5.37676943353586	5.47018196161149	5.30063758191667	5.38002407476603	5.29815313137755	5.31762101421572	5.20903009834505	5.34471524400757	5.28857829338054	5.29316831941456
gene-YGL160W	6.4089148866565	6.27877981013791	6.97544038473927	7.04786379773006	6.52376806254419	6.57952190385626	6.57475263091481	6.4044175374036	6.67617286360579	6.69204734591486	6.87805915161708	6.7613066035158	6.8849452939895	7.02923886287643	6.74610741905702	6.76133391943352	6.70689589124825	6.52259234490954	6.64070872457018	6.60198817472655	6.54111776871677	6.56064380446099
gene-YGL161C	6.73982415546815	6.7359626808429	7.37041822807954	7.31924275775281	6.80105283203686	6.70396104096176	6.63121479479352	6.61348328435323	6.96385001599921	7.14274112415286	7.2646289685785	7.02188336000873	7.32074756509683	7.28603401167126	7.19444074117511	7.22072668669983	7.15230780587203	7.11287419878038	7.04795002119539	7.05788735284137	6.92418097357965	6.80542664775962
gene-YGL162W	4.33510677109266	4.14793817085077	5.96421273347622	5.79051085389048	5.29039664494131	5.20697266737955	4.67651324053651	4.79156510772739	4.53161624705072	4.21186816563441	4.10289887099697	3.86949294196327	3.47196924882025	3.49055233784866	3.27643501594705	2.8100468123593	2.75599484133975	2.59894239258241	2.08104977105153	2.1219546226735	1.99346505859984	2.10462434712974
gene-YGL163C	6.54061402309322	6.35180715550329	6.6041451973532	6.58801608618701	6.46944600059042	6.5897034501543	6.46489917702581	6.51030086011791	6.31125914755477	6.11748496262373	6.44152915306555	6.42222604883729	6.36620667666833	6.44281919191951	6.44584950069039	6.37880480407141	6.24885002972205	6.21716611398069	5.96350332449378	5.92845873433571	5.82296738546312	5.87800074260332
gene-YGL164C	6.00941371213429	5.89045012236731	6.2894347064263	6.3222005835342	6.09348088955511	6.23396677567177	5.9720655036885	6.01662567356493	6.23538119641704	6.16538503762832	6.38563958463198	6.32958795383768	6.44953721528733	6.48777070320372	6.44705413794511	6.49731178407405	6.17114560376115	6.24172795534191	6.31563799567266	6.42047934231578	6.3533985396445	5.98898722518969
gene-YGL166W	5.14944417997704	5.04157353984622	5.12057729968315	5.16728132636633	4.98788892101347	5.12482760144882	5.03381008529337	5.3298848300848	5.27793884528392	5.20648520374965	5.31129984269553	5.26995911242052	5.3147652209201	5.23637127606639	5.22601952506547	5.57947415478884	5.44874240691691	5.6696992143244	5.78555913628931	5.76987731793161	5.90146851133081	6.00717162839595
gene-YGL167C	7.71501057130856	7.6517124883674	7.5308792828137	7.5515952439204	7.56540459994171	7.52425809152842	7.61772582207827	7.6439937964169	7.59844150172234	7.60256105282534	7.35677163065015	7.65275231548571	7.37808157946028	7.48109312356434	7.38677857617145	7.4216470982786	7.42565068431714	7.58222599177749	7.30620644892061	7.50477906331144	7.55282110312034	7.58905641782531
gene-YGL168W	3.58718483589576	3.76115849756053	3.72539506227569	3.74437503080772	3.71356294239409	3.72776309093015	3.53204694149523	3.82637753144806	3.54050794145672	3.78748650917518	3.68082913648716	3.74847314118258	3.69497694283348	3.74895328333407	3.51340672933041	3.31211774847023	3.62420730666859	3.65390005150987	3.37364760604543	3.51575290893941	3.8560229639285	4.21730684666417
gene-YGL169W	6.10646811487607	6.13008416935301	4.44322316910646	4.54134793197738	6.22295282902313	6.27262908556149	6.13713191305251	6.2998692886572	5.49476654547731	5.66214873536086	4.39668093007291	5.03411852001563	4.13338211739487	4.11831794231315	4.54642640675585	4.43828629872199	4.63662794657186	4.66975381037632	5.05973204130757	5.17946136831308	5.53712050112034	5.68262698486947
gene-YGL170C	2.55814033219732	2.26612674332747	0.774092451711137	-0.0585953526231088	1.72713338872971	1.34905207173817	1.30044548788365	2.05711383936545	1.35507545253318	1.2117234595233	-0.0364506823150795	-0.15194747496982	0.357140561304225	0.844862497606779	-0.276241100788598	0.496906201408177	0.323305259263091	0.0323608636876661	0.194758994949878	1.10688693161334	1.04262672919069	1.2314977950949
gene-YGL171W	6.85287259915157	6.9283742203649	3.32611616155625	3.31336727711841	6.61317499588071	6.55844231712383	6.76339890487493	6.71496997426933	5.88723081569206	6.00610474120102	4.12848799507602	4.85577827003929	3.36307131949175	3.2162120853748	3.91058480544801	3.7957793309216	3.75446249565714	4.02378783353228	4.56212980267518	4.66828140140275	5.25051539397444	5.41167188672143
gene-YGL172W	6.85181655537397	6.83537380527417	6.903063640635	6.85641830588248	6.82058816848998	6.85081314002339	6.66466223943479	6.74386987877691	6.80353187490351	6.76876307819468	6.84023598994135	6.77414701048623	6.68266133310867	6.79176091472142	6.61616374954009	6.67139105638578	6.47783098642116	6.54589581136317	6.14008969888384	6.19967382090428	5.92447758789866	6.18542902668022
gene-YGL173C	9.03303352458079	8.94254466191911	9.10819758923032	9.12644159342884	9.07616254956925	9.11776182798266	8.96522543267505	8.9317664861984	8.95440690915755	8.82985337367349	8.85727465651677	9.00506360819112	8.91315161232202	8.92424246736002	8.75095375009818	8.68696098709869	8.67541378030543	8.72499232175376	8.40397695679843	8.32511461991116	8.22015924145681	8.13711125246285
gene-YGL174W	4.66538765604977	4.78703654503443	4.67049553424688	4.73517370545589	4.80148781669904	4.8924370247499	4.87293982577022	5.02076465158205	4.63454761619036	4.62865529588011	4.76313847338946	4.63966680480608	4.58059214994855	4.78035772900391	4.71768937699921	4.80632025260168	4.63893236896931	4.77773807447903	4.48913760595479	4.48485746667155	4.59329206691313	4.61583919914067
gene-YGL175C	3.74600281315078	3.56858114235948	3.48647452768247	3.17878181414188	3.45653930289371	3.23429310014521	3.67236983570522	3.72196647114254	3.39839972279934	3.28360534020831	3.42155444515565	3.64823114411848	3.28562021202561	3.5450293685761	3.6719822419146	3.42024356286413	3.44607561080198	3.30294087515449	3.27296071557505	3.13946537054445	3.66530333734621	3.05805288568736
