gene_id,yH545.Scer.noPi.0m.rep1,yH545.Scer.noPi.0m.rep2,yH545.Scer.noPi.0m.rep3,yH545.Scer.noPi.15m.rep1,yH545.Scer.noPi.15m.rep2,yH545.Scer.noPi.15m.rep3,yH545.Scer.noPi.30m.rep1,yH545.Scer.noPi.30m.rep2,yH545.Scer.noPi.30m.rep3,yH545.Scer.noPi.45m.rep1,yH545.Scer.noPi.45m.rep2,yH545.Scer.noPi.45m.rep3,yH545.Scer.noPi.60m.rep1,yH545.Scer.noPi.60m.rep2,yH545.Scer.noPi.60m.rep3,yH545.Scer.noPi.90m.rep1,yH545.Scer.noPi.90m.rep2,yH545.Scer.noPi.90m.rep3,yH545.Scer.noPi.120m.rep1,yH545.Scer.noPi.120m.rep2,yH545.Scer.noPi.120m.rep3,yH545.Scer.noPi.180m.rep1,yH545.Scer.noPi.180m.rep2,yH545.Scer.noPi.180m.rep3,yH545.Scer.noPi.240m.rep1,yH545.Scer.noPi.240m.rep2,yH545.Scer.noPi.240m.rep3,yH545.Scer.noPi.360m.rep1,yH545.Scer.noPi.360m.rep2,yH545.Scer.noPi.360m.rep3,yH545.Scer.noPi.480m.rep1,yH545.Scer.noPi.480m.rep2,yH545.Scer.noPi.480m.rep3,yH545.Scer.mock.30m.rep1,yH545.Scer.mock.30m.rep2,yH545.Scer.mock.30m.rep3,yH545.Scer.mock.60m.rep1,yH545.Scer.mock.60m.rep2,yH545.Scer.mock.60m.rep3
YAL001C,6.472248236069168,6.472638698601857,6.412464288913878,6.597666165224471,6.469403233518235,6.476726162222004,6.624847228513463,6.3041947817062365,6.782174242167247,6.646810198747001,6.544031278924342,6.440261148683882,6.513572175014529,6.5044972028866965,6.442941235834423,6.51344716054272,6.382507473937864,6.499477087246178,6.682770691930412,6.590133911473671,6.696940260523616,6.759690979556798,7.0719752923914845,6.8397966679571605,6.977172593273754,6.90650426634721,7.04958288467355,7.02826769847344,6.704926385157489,6.736118947256953,6.963531028912722,6.766262345775051,6.738733519579717,6.239331093161135,6.719682007200899,6.512706012318406,6.755706525953074,6.043659190419806,6.255976015720575
YAL002W,5.85045998004339,5.896848557142007,5.898881844191948,6.225313942364362,6.4801131733277195,6.637537700320197,6.449032927109497,6.228551358530775,6.528044840231656,6.242936474851467,6.449914914166697,6.334297375733073,6.139522544639302,6.412391314101239,6.042404962397583,6.022603233387733,6.098706779681358,6.028103838910657,6.321548684697983,6.360146629448445,6.3729840202461085,6.689908489328683,7.128327075979439,6.782711961350514,6.834360529806881,7.118500258970546,6.991531530294229,7.354834794024107,7.323622980931313,7.274725261368007,7.532828282801979,7.713412697370774,7.387030622019003,5.814345493488304,6.509920983899708,6.159382852165763,6.435382276029151,5.889834703320092,6.071246092750601
YAL003W,11.483197473930652,11.382238200761492,11.39739972328274,10.943823227757667,10.628428572443898,10.605567218289073,10.257794528718346,10.74650256088141,10.13861080598408,10.312810139541904,10.491633204045229,10.365795871285894,10.920518885990125,10.674300901836094,10.86801081167842,11.067517638524933,11.194894992022078,11.192708732082009,10.78277434967057,10.862461237487631,10.855267118121484,10.354906314627952,10.005326185720136,10.446424992993144,9.91143240446386,10.070583147357478,9.950964714223858,10.13231362378147,10.308346284407547,10.419371570057002,10.3168686581158,10.25574743083496,10.315968892623504,10.622656946220982,10.254083662940891,10.499124827447154,10.286213368427754,10.934663910155653,10.646755335401911
YAL005C,8.124893735887357,8.209265521844264,8.203817805764627,13.010069774642394,12.788820393460064,12.890791803794569,11.735844980413814,12.401676195184404,12.035413080758174,11.620210315110127,12.003470669048912,11.815129371498506,11.311237336576069,11.26966977326121,11.092267405236969,10.949650243805575,10.65082087052289,10.69110791819798,11.855448810903551,11.962740039307787,12.048805480222569,13.199445953212694,13.026893741883086,13.246348030679707,12.81078329982188,13.159253294904682,12.992208584032776,12.419958663571323,12.637956464943315,12.622692210133847,12.23741151000393,12.016653930805461,12.31186280450878,10.803189339927803,11.867741088823943,11.71551865179822,11.753100446665204,11.154914240216037,11.345398192159097
YAL007C,7.516929194588055,7.2565019121779795,7.320746992977455,7.023281116132339,6.901255027695672,6.889985769400304,6.955829122801276,7.062118686005937,7.045531671823411,6.883576120798552,7.178390068789945,6.937660549565171,7.363245831391216,7.180638883246223,7.472856775982123,7.226266527064091,7.416277914292791,7.357388130941852,7.12441196452364,7.326055148260428,7.238374194360081,6.7576252072995855,6.668326786736546,6.732074160978272,6.388100782982821,6.135118320751251,6.358886606446046,6.309715286872011,6.48957084134801,6.3797547380310755,6.130026354303683,6.176326884240478,6.267630475801883,7.041575675403577,6.835849587914375,7.190482654585309,6.89853586507023,7.034389117559599,6.993114736399729
YAL008W,5.139032743002767,5.0157376387493695,4.900146665348465,6.869604717560746,6.650978282116706,6.464435355191576,6.3954047280147455,6.706711154439066,6.68183416044136,6.485526154920034,6.32468707636818,6.535822943182017,6.146338687627682,5.829112522219791,6.021201570438997,5.877372789421576,5.790921470341273,5.764722800467991,6.573125455069385,6.364119874583333,6.505836138406104,7.2122298400658975,7.045276793834934,7.0887377387618304,7.400952421035058,7.071864834436923,7.312716411199196,7.009591287956771,7.0429864551645265,6.970528360877877,7.074141238563026,6.907331889208918,7.201294761433509,5.970336062513123,6.575927792020618,6.627226593583543,6.594600032363345,5.6564622816926144,5.782846256080753
YAL009W,5.49373445510223,5.333479817430831,5.32368056395003,5.605242532374245,5.444538716851236,5.588326927490454,5.577045617986704,5.437222774061272,5.5609249741,5.436994541483329,5.569205504873908,5.555671430372089,5.571232993204153,5.326604508053787,5.538693757516994,5.426094591881733,5.530402126959449,5.343911026269809,5.400996113203652,5.411998588034381,5.496551207197094,5.321348257220549,5.499012509427476,5.230594751910138,5.536837600381511,5.432648487589309,5.541819253963601,5.689954449014595,5.75283123586551,5.650641273740775,5.761978212772696,5.494584045827609,5.894742959142343,5.41881279905875,5.442003605930056,5.604362962563226,5.5759620432019705,5.295730581346081,5.277655531019841
YAL010C,4.68692371468476,4.970607960932102,4.79467701403105,5.306275425165695,5.379287892159423,5.5928508533571355,5.195116595263291,4.80082479746247,4.963873864468947,5.051946831286791,4.937826093683787,5.168023437334303,4.97052778385639,5.047868211152173,4.952865404221189,4.9113223266222805,5.12038163709079,5.133306379264621,5.272788684566677,5.341200816060019,5.2612025641480145,5.368134027781323,5.575642449186992,5.285423109357617,5.412294723969298,5.459733598002769,5.439623346079483,5.431585634861705,5.305016175295017,5.230116188906748,5.361921901667281,5.5971317974013255,5.21094142499207,5.100493839078988,5.214626713159305,4.9912608455621434,5.297357973817345,4.88164154353473,5.06320446066248
YAL011W,5.965345934752272,6.051132667411288,6.114095377047864,5.7663295319687355,5.757880987873134,5.78102660601649,5.716287181009841,5.831291104609515,5.767109196812364,5.928618803545844,5.987678504186805,5.9424407011093034,6.003493325953473,5.937362928987412,6.022624866261981,5.9465475758796185,6.00685821924174,6.0916207819748704,5.968395758587047,5.97477853600825,6.048168169613286,5.868752529685737,6.056942175093583,5.796084674679314,6.176065458293512,6.135118320751251,6.311063475472944,6.4056882935552535,6.7694372352928,6.645540526209365,6.49180861565169,6.089862135446131,6.8147378660759985,6.104985100231331,5.792277074417295,5.773409261269583,5.8078968282816,5.9571896490470895,6.002576104378493
YAL012W,7.199970378910279,7.412991100907792,7.35602574347102,7.528840779188777,7.452969618350506,7.352970347817039,6.918950788879609,7.738859007503515,7.000577391734845,6.95742439887912,6.932997968819917,6.644086940008411,7.16186453947134,7.011658877289386,6.947338224666035,7.351905114515423,6.653712876966494,6.853286422235149,6.818229746805964,6.885629993235238,6.882381768015077,6.676849984939071,6.303722900579676,6.63923446683282,5.576072102624479,5.9198957807791635,5.744016771401713,5.578211620012299,6.022447276358629,5.908053526031682,6.007939689537778,5.6361933914004245,6.058449795987216,7.316783147095273,7.097055943630022,7.142151008680838,6.887391971117536,7.801750160003897,7.5859679638204405
