Gene	CaB41	CaB44	Ca15m1	Ca15m2	Ca30m1	Ca30m2	Ca45m1	Ca45m2	Ca1h1	Ca1h2	Ca1.5h1	Ca1.5h2	Ca2h1	Ca2h4	Ca2.5h1	Ca2.5h4	Ca3h1	Ca3h2	Ca3.5h1	Ca3.5h4	Ca4h1	Ca4h3	Ca6h1	Ca6h3	Ca8h1	Ca8h2
orf19.4651	7.31665097014596	7.24057139719333	7.52625933179745	7.73874302173706	8.37828313554764	8.46274341615459	8.53309400517387	8.40321442950536	8.68438496290243	8.35111341859474	8.88994947811635	8.64283470717156	9.21939651302282	9.3067667654095	9.1040427275994	9.21279974660499	9.20983019299553	9.66121666796406	9.48813883434544	9.60508347744165	9.56826926799011	9.47818383744582	9.71906553147516	9.76081806034171	9.73743628569657	9.83872569900706
orf19.4653	6.52838677908922	6.28983736119724	1.04086027503435	1.12031374864927	0.0476524082003139	-0.0722645997524427	0.0280649702807563	0.861582691095547	0.95914740564912	0.535915174600133	0.823338816382991	0.933182973288878	2.06748063119435	2.19198460256126	1.45844087603126	1.84565721580393	1.52030674616618	1.58807742721616	2.31737191761711	2.39108797613326	2.00539730894443	2.14655758879686	2.1074163961004	2.28192467741735	1.57018702870047	1.04387780787528
orf19.4654	3.12169512855014	2.28497606241213	0.515723768379811	0.873898444162666	-2.98922081904638	-2.43530018356023	-1.39106944683343	-1.93663571388618	-1.06536543466947	-1.95271370115386	-0.039291434046316	0.0195081387052805	0.919192190951618	0.535123987931015	-0.938604249012725	0.638321938863623	-0.614056078774364	0.17359667908715	0.376990233831449	-0.190304927780985	0.230191623497098	0.0934899708450382	-0.567980027833948	0.177375336417944	-0.354522421187708	-0.627892647144917
orf19.4655	4.48306584110001	4.34477781250403	3.37440806379906	3.22372526388682	4.30239604895527	4.19233420298566	4.18012660500569	4.25805334176006	4.6058120779427	4.7003873334674	4.44860561987402	4.23559630911695	4.01547299454436	4.2464483075622	3.85536045187302	4.47395233937341	3.68220856818459	3.8231775205167	3.8392544085451	4.01426456453785	4.0996753860359	3.81121438525285	3.95939588672203	4.06234432205434	4.12751324335145	4.09606191309267
orf19.4656	3.34482084847641	3.66448791758898	3.81073692681836	3.68612266942038	4.05681783841289	4.24688355941533	4.069024093406	4.0227613921505	3.92418946280891	4.0301580980968	3.17343321889489	3.1812591055612	2.62386231843816	3.31270571371822	2.98066724720285	3.83856426160748	3.11605495612381	2.78428630827662	2.92237110623437	2.64760303195879	2.90836392823442	2.78965769453412	2.85957972156296	2.83998949707211	3.03895595857854	2.96250847159405
orf19.4657	6.57905166581084	6.58061899863643	7.17697369426092	7.30340502009281	5.8421751778824	5.92978581422943	6.89545644010768	6.87470492557579	7.39524198046092	7.41878706545802	7.46267007997921	7.35639115958429	7.30695503018498	7.52284505002176	7.33506777847036	7.07716538315337	7.36906348160969	7.53563007125075	7.54885375964373	7.63566361093058	7.52744762340938	7.87181864618929	7.41049833149301	7.85956522636447	7.59354035180566	7.5977409956221
orf19.4658	6.53353408809286	6.43833571200161	6.66439733874193	6.51517880918854	6.24572338033504	6.29184848383976	6.70291886544315	6.60981883885541	6.80704558928816	6.85347572866976	6.97288499347871	6.70589185681252	7.34206946705474	7.42682423382955	7.10606949009073	7.14137620006166	7.31942975570902	7.54501227420952	7.73790429086274	7.74339853655628	7.74565606874496	8.05032416608467	7.65393463190331	8.37920087302846	7.99281414672005	7.97646437185794
orf19.4659	5.15219750984685	5.19078781960283	6.1490217774157	6.15640156903714	5.9827076752395	5.85094108640662	6.04030813598277	5.93405827274041	5.869995633948	5.84261827740411	5.60841656767908	5.59291479063505	5.51244850070367	5.59753578598282	5.65938106612511	5.60389757840662	5.80954761669512	6.0196045440732	6.0381057246895	6.06434238927607	5.9726962038539	6.03103665124861	6.04203445748905	5.93058113670587	6.13324624583395	6.16643228101702
orf19.4660	10.8015302626067	10.7764907316214	11.0356582710642	11.0612887116837	11.919094357085	11.9165462799104	12.2594484342895	12.2149852353054	12.1364592147091	12.0309835547763	11.0414785472225	10.9506771542661	9.32567951806599	9.21723874918407	7.46638744230155	7.45891410838271	7.69003500051561	7.83092166861519	7.94529759850201	7.80587203018669	7.80427455584322	7.88048629950104	7.61459506138692	7.75030751026355	7.91214174947839	7.88662318992548
orf19.4662	5.41571881375346	5.41496887714709	6.44607509839495	6.39744264058224	6.71741788663713	6.63079609360164	6.53828724132373	6.45021565549013	6.12808981066645	6.0785217219824	5.31608123415303	5.16066043567001	5.34777663629863	5.47593676616302	5.81961596994015	5.56261703108407	5.90152137474083	5.98669230346401	5.96647486400013	6.15353480878369	5.91483959491631	6.061846656497	5.82185165462492	5.42067261574552	5.98502408007484	6.13008629316675
orf19.4664	3.77810613025534	3.58054874266199	3.30452517278016	3.3056925518841	4.81464730048386	4.8407924469855	4.2102914321179	4.36137131171472	3.67086241122979	3.58991382520801	4.38054060722438	4.38431985505162	5.49154316295363	5.54739563539029	5.60908948386128	5.57200356902872	5.69524434658414	5.94677697242212	5.95483239371076	5.84558477738864	5.79558443477952	5.81723773136156	5.55980912416463	5.50745915445996	5.5858003843212	5.38870875583723
orf19.4665	2.9840915836571	2.94899955917154	2.96416133452612	2.70995663601549	3.66122832536397	3.79905183717013	3.3701255065754	3.51379889949761	3.32742672334156	3.32989404811528	4.26609554013652	3.97217943412103	4.8926361992371	5.18768205438144	5.10691708835499	5.00101953960706	5.18426747167459	5.32199250998385	5.38970598210317	5.11186306809414	5.26932312816243	5.26448063333259	5.50203681579441	5.34298939553422	5.61614084815689	5.50207581257681
orf19.4666	2.61604033035462	2.5880824752921	4.67386064888974	4.80977828120971	4.57931391852532	4.45138081931591	3.77180130836256	3.92699454720447	3.83401905017279	3.90882097884934	3.97692276726039	3.84770059435155	4.01459954213673	3.82957193826152	3.87980972636274	3.74021538827638	3.74029877779796	4.3157141712061	4.36206936869828	4.03842623195045	3.99154691672635	4.10984310623241	4.16640938098553	4.45118271314933	4.27606548689193	4.3061165502888
orf19.4668	2.45473973249299	2.36395120588945	3.20980538244937	3.42052237250311	3.3589882074181	3.54592537319932	2.85034949616084	2.65111288259405	2.58283860397142	2.75393782102703	2.14226511354533	1.95661111416469	1.89442589122048	2.229813484776	2.70226118108319	4.65516444541989	2.10433343269191	2.51075167946476	2.43308134404038	2.64373373413658	2.55697636477898	2.52907161391478	2.39760573302101	2.6714279298147	2.74154208406866	2.65775995314989
orf19.4669	7.22735473477935	7.1078301276839	7.18890687424033	7.18724411143562	6.89881153884113	6.88434000637573	7.11530788429374	7.14052776185626	7.01368313821663	6.91491403911818	5.89824244903983	5.93154585647836	4.39438961222062	4.29587681793601	4.08720062822881	4.09982548562671	4.41825438003858	4.25076105236849	4.67751470320517	4.2077881232866	4.37627963627649	4.22321323386749	4.63485044244436	4.62491376249413	4.85062563425393	4.98955792576143
orf19.467	4.18634720297085	4.36263582612433	3.89743795393412	3.8266913675174	4.46142499276321	4.60953731469367	3.83769742425477	3.82050459471433	4.15893546074651	4.25232880792563	4.50350859114411	4.40306589128965	4.21563597235413	4.36234954695645	4.62731556182061	4.71309879062886	4.38949928999013	4.76104103364535	4.19398215379415	4.16526292061582	4.13968930454947	4.30288011808319	4.23631679609075	3.56385325793343	3.93464745497611	4.23374160169982
orf19.4670	6.36590766960975	6.43728225732062	6.51020154315124	6.47699113280733	7.12890848687647	7.1257205643876	6.84106735201743	6.93097299785466	6.63807876645711	6.62679658517761	6.29251685553295	6.18544709252098	5.90511063738693	6.14394196855683	6.21122745011106	5.99893886746765	6.11527079058357	6.14490202566746	5.96647486400013	5.95910592773906	5.939274231508	5.97971521975817	5.87676342323876	5.78605799907707	5.92222963057974	6.13315034469857
orf19.4673	-0.474311481261917	0.661635680134427	1.04086027503435	0.97756711407147	0.425879179791581	0.673474754145162	0.285400520568561	0.354473458161397	0.545548155905101	1.11422082872971	0.945778122828576	0.11356268662059	1.371426011791	0.984274625576377	1.45844087603126	3.33982263388856	1.91270120137162	1.21266762023713	1.4005501457896	1.67631040314265	1.3329668772168	1.59272463073459	1.85620083921141	1.71552205407512	2.69356897553103	2.51293809845914
orf19.4674.1	1.59899185672108	1.47747330594323	5.81467309017744	5.92797748023184	5.76401045031669	5.6756901884905	5.62851945654968	5.4603072983729	4.97750662123227	5.09942904222891	3.94255705137766	4.36532702700512	4.36183365249582	4.06446983062816	4.06178142647342	4.08309333976013	4.09478432454367	4.42909215811221	4.45866244103046	4.59750851652985	4.41219700992779	4.26416184745493	5.06414108107329	5.13853659765868	5.08250343717486	5.27402004018643
orf19.4675	5.80776617781691	5.76991306549132	4.716880560586	4.59837292928063	5.71997177167212	5.6756901884905	5.89929816869859	5.81082716614319	5.82946456210027	5.82448488642676	5.77950006866999	5.69912357188438	5.68430776850715	5.90046687981589	5.46598234217409	6.48907770823314	5.45793968343766	5.42496986378788	5.51919401565592	5.37426832892443	5.18974949405512	5.10175072651987	4.97844387275434	4.80366314187664	4.87950018366638	5.00636524237794
orf19.4676	4.08901664036167	3.91314061287418	4.06079907913314	4.02725819697975	4.13858648900904	4.00376130208903	4.17503724045566	4.17944483029053	4.81265805516468	4.6099880713244	4.83056116305365	4.97580179212958	4.58708125398344	4.49947182566475	4.27219009178441	4.14369090874699	3.91187537468351	4.06892981724339	4.10548872317871	3.86688740966394	3.48475511948046	3.92430017761884	4.09872739908066	4.04362838397996	4.07854705059031	3.90134392413686
orf19.4677	3.4783994024677	3.43615038124971	4.27024790209154	4.12645364765768	4.00903144291342	4.11591668149945	4.19528785540836	4.14124166958835	4.04863711723587	4.09357424200879	3.69373971727797	3.65000707259138	3.26204104748625	3.11438719162659	3.36706156106803	3.47285156862299	3.37998454184837	2.98018800197589	2.93822445046905	2.9949229395285	3.33241345949862	2.91065446976871	3.3802614589454	2.89670955049339	3.11377071903299	3.46868649124993
orf19.4678	4.44422320471744	4.26151051140844	4.81418788827167	4.91145562099518	4.77374660847665	4.92438576567767	4.74466971060646	4.81752519905706	4.64354096445948	4.71189368627141	4.5628900667085	4.53214920325749	4.78479238167648	4.62854856309097	4.71145412679685	4.85352574140785	4.87244719166464	4.9247618642803	5.16563280480707	5.17588871620987	4.92674399531643	5.25689245827636	4.99049789030123	5.32574962869903	5.08560449251941	4.82498689695844
orf19.4679	6.09498177411846	5.92376982712984	9.58268519890639	9.59887365498305	6.0046276971405	6.11796998448547	6.52988095153977	6.60382424809819	5.46410731150817	5.43991313001446	3.96229472516747	4.07505956347625	2.53498606628026	2.66177371257503	2.54305716410163	3.32525641816577	2.75945984663535	3.27896213013212	3.1840672379896	3.14711629533034	3.00963860049658	2.77556513733626	3.29210745396891	3.15101651595181	3.92080986010547	4.02526157942812
orf19.4680	3.06594631838868	3.12680110086056	3.45821384735059	3.18092640075223	3.37443288582441	3.09684090728239	3.0963141125698	3.00724094812674	2.97600593980256	2.54072444860555	2.69597209137793	2.66440826315603	2.84527169209581	2.84893413103588	2.99863989556528	3.44613599349476	3.24203349758448	3.3157646127192	3.22341465907623	3.36339132922428	3.22111123666222	3.25339086215079	3.30217259266706	3.31607002886787	3.07684824909176	3.34728781464767
orf19.4681	5.97916244372135	5.92998305068017	8.16711224422962	8.1392004913616	7.97140869286556	7.85655378155477	7.92191122416725	7.85677220540715	7.05499531329649	6.98534623583775	5.99124150322508	6.03767661684127	5.5304363694902	5.70774684599915	6.18987602109723	5.97421435604505	6.4163283093146	6.20491821376469	6.24186401858836	6.13886901218059	6.38533583376684	6.23017828158258	6.32725067475698	5.78418011205894	6.03881024440915	6.33024746965276
orf19.4682	-2.38139816357457	-1.39918224394016	0.248864659648099	0.702930349669541	-1.70149984684918	-1.72365813064113	-2.39764881133067	-1.93663571388618	-2.43760523810179	-1.12999130840962	-1.16294201425788	-0.900679895428151	-1.55685498422706	-1.62412390567315	-1.62665839488047	2.98286630261015	-1.01150680359539	-1.40958566041465	-0.669969702311679	-1.59677753001385	-1.00033171783231	-0.918039479114609	-0.421523074380126	-0.612308221630992	0.194247516675852	-1.5174539551517
orf19.4683	8.21366946558079	8.33126658351354	8.483182263367	8.43135670423685	8.38767070180915	8.4364726716623	8.40961748261674	8.42069704343192	8.38840295627633	8.43794125900469	7.97550409543927	7.82803827871938	7.46892794052075	7.73303435398418	7.92570001424299	7.50148040781967	7.62715001287524	7.46068031248749	7.27923093066295	7.22127366976574	7.35416721503032	7.20090097555305	6.85656556130676	6.73180044115239	6.8050891323284	7.05396746031718
orf19.4684.2	6.53866309757798	6.39991818641974	6.50325443903346	6.60796213414645	7.41993601266142	7.55452510016733	7.77281553994118	7.51543907534176	7.74286216684547	7.28311818126021	6.26596123580002	6.23990267955934	3.81074469279896	4.02397511807698	2.0814630176238	2.26425942577213	1.71828760328817	2.02539535291331	2.34141599536579	2.12298164477687	0.996877135410884	1.98447817040209	1.74377281825178	0.266159732345077	2.30392837662002	2.24553657482905
orf19.4686	7.92297073283568	7.97548483565762	7.57676019474684	7.59841690140846	7.08006515484543	7.15937462779104	7.30895122207758	7.30307181098065	7.52540880340117	7.69939640543311	7.51997833233566	7.59143067748924	7.30914342417248	7.29021856336178	7.27734453954605	6.83849984052436	6.90499171733506	6.63394065320966	6.39608165067353	6.25681777536604	6.53822359902269	6.33599513250136	6.29929496780031	6.1982558682128	6.29604734726489	6.45670236265502
orf19.4688	7.12876754093288	7.11113680343141	6.1490217774157	6.1783265149607	7.43666115235616	7.37967267328321	6.83865545361758	6.78551871531803	5.95429351289973	5.86080925683935	6.23078520032155	6.35749948726322	6.13221308620362	6.13582097820053	6.53362839185998	6.47928813428896	7.02795141996352	7.23640711103483	7.10590602996915	7.22702080833258	7.36271617231291	7.37046901715049	8.05380712878358	8.10270933273731	8.69106972086619	8.78015445452283
orf19.4689	3.28686249798617	3.38461685343986	4.22997804285003	4.28136081597377	4.49278223728167	4.35077198976166	4.4608564492009	4.35661561583307	3.74846372370066	3.81694135958291	2.97390416534995	3.0683537415514	3.13603804715006	2.79494668870095	3.43463305876718	3.67412963085074	3.53243501703064	3.64712825305785	3.81613027961309	3.83275468272504	3.84156525047245	3.77645952271845	3.78376450331216	3.74467834286978	3.70387904406108	3.44914958546668
orf19.469	6.68462512547693	6.72133627305123	6.31040046676629	6.36684934992461	6.29448375549519	6.29091687740993	6.21698569759263	6.26515931450371	6.51544611291235	6.39453112581276	6.58443506050468	6.55376758837818	6.45075875330493	6.59484893772824	6.43249153006185	6.26328562753432	6.28198867442119	6.2625359437478	6.13069741947529	6.10494981230019	6.04309764925303	6.10051661598624	5.83750800658216	5.64003833250338	5.73742512850591	5.78770310395265
orf19.4690	3.40839803212112	3.34921819362395	2.5657159837623	2.64845450510529	0.712532255022319	0.965921409972644	1.02929178037531	0.806849349358217	1.2710547885873	1.20815031242947	0.587489674459476	1.29133989714349	1.27854421982947	1.12220075474048	1.40553615148493	2.70260252044246	0.530557131095314	0.861662869327061	0.552039887762749	0.873089242630265	0.809443041950983	0.0934899708450382	0.206971960417511	0.707761867060951	0.850295508464731	0.224416356771841
orf19.4691	-0.347773088372004	-0.175342790009436	0.563645422232576	0.508943042961584	0.207394273922454	-0.263078755730418	-0.164930816530603	0.00763451390218318	0.441097795359021	-0.609316690304347	-0.296396659878789	0.201858964146517	-0.107392736768412	-0.610016652147798	0.687228489166629	2.00954016297459	0.23973654601756	0.588411503688129	0.848968199126883	0.873089242630265	0.941771864508662	0.488538973410094	1.71392479341149	1.43825735311595	1.94274099949121	2.22270556085833
orf19.4697	5.81623860379931	6.05726374699722	8.22477125076819	7.84236690609584	9.59920094292363	9.63384086794836	9.69995327701787	9.75523336001164	9.00901488777377	9.12521975273921	7.35293362988844	6.82970739317607	7.03419058209843	7.37739055992335	8.25754198898811	8.53035508763968	9.21311612119475	9.60303485724649	9.89459331609207	9.92549448025101	9.87304558525347	10.3169954652574	9.47512567614953	10.4098801344516	9.84235015220132	9.94869628243462
orf19.4698	2.32449136198785	2.34012500792751	3.37336645788732	2.60054379264859	4.19686917504429	3.98239844651329	4.43979316227405	4.47543743972698	3.8749663783906	4.21681795408887	3.27148669121761	3.32580999218305	3.35407948273273	3.14553563483502	3.68823474879857	3.74117687185727	3.74029877779796	3.50048988102167	4.10547468252078	3.91986725143051	4.01836147163836	4.02885948782997	3.97197831349848	4.10931117718445	4.09846236038802	4.21201473645351
orf19.4699	4.52500598781449	4.54972705762255	4.0938133758245	4.11513144256607	3.60494320644001	3.56041500872322	4.57344424951305	4.74295287718918	5.2727898120983	5.39100948383828	5.63939754012955	5.65483873633838	5.74462588875984	5.74541255588183	5.77469037948396	5.57590732502465	5.62297313993777	5.46836986644491	5.43789444575388	5.33553747731652	5.2467666325794	5.42431483854477	5.66689864253378	5.51130119321195	5.48841057802817	5.57374091069563
orf19.470	6.15766368475486	6.28047262320473	6.34257364257182	6.30104048518685	6.1183173078549	6.14215148071209	6.01774293119919	6.05347604880924	6.01181380796494	6.06859555682057	6.15563480495102	6.18950209873195	6.11325772661098	6.30528387105365	6.33575081590416	6.1266980598856	6.24431007169327	6.25900257741891	6.29209048686196	6.20973411712616	6.15028353041418	6.16004182890152	6.02997520693514	5.84280900655406	5.94971929195599	6.14994325511713
orf19.4701	2.41652113367146	2.78643171027305	4.43067151047336	3.96555423492618	4.09838077686339	4.23360450557362	4.15449832296909	4.283332339778	3.36897057948127	3.80332466475996	2.57298795086503	2.8119847765714	3.0732455185861	2.86212112567433	2.92536555262202	3.39877061150211	3.86041636043099	3.4291387873702	3.76679651952017	4.05035699695902	3.65715835765769	3.83198837484794	4.0023298409849	3.76004637191609	3.95512422063848	3.77364925390163
orf19.4702	4.23174926592858	4.10262887072618	2.55390101275906	2.21149460800034	3.16355369908561	3.15528266755164	3.32487935273305	3.18543115382826	3.23158759899982	3.43075718696507	3.31825655518911	3.27964000273023	2.77973178511465	3.37576081668918	3.03392713174415	3.02688732911414	3.02059619195213	2.41236041693978	2.82787470285366	2.73889911656537	2.64225036650132	2.48232336204403	2.52339255173085	2.42438567799974	2.17009957615402	2.67735437991279
orf19.4703	5.88257314064348	5.82829214112562	4.15374983503698	3.92722401830099	4.83925250342835	5.01659581892848	5.03044096814547	5.12877817496485	5.14230533584068	5.22984915403347	5.31799747346313	5.25623873987539	5.35346724495597	5.56564748004837	5.45163585787001	5.42918182269486	5.4220523077927	5.36034403495115	5.30585065093461	5.36210515627105	5.54315141099028	5.21535298537634	5.25499718887477	5.648254656118	5.29834970344631	5.38041891112663
orf19.4704	11.0124942733634	11.0915235536072	10.3028271527348	10.2759517776718	9.044922345641	9.02199667639233	9.24816856849742	9.28260936119447	9.17606000212472	9.29384985889162	9.01850550707432	8.96959285027223	8.73848435540868	8.69348962120748	8.48113501817839	8.30358122791658	8.38658813108669	8.25722220401174	8.22478549402409	8.17659537800684	8.27754211836677	8.16591895330912	7.96513070838862	7.88101450393418	7.71347827198627	7.85738203659476
orf19.4705	6.16961529320252	6.15536424597565	5.76813488912205	5.77810178891577	6.55050536874481	6.60830942541947	6.65345963036275	6.64339554487935	6.15524832923294	6.18211192829032	5.57033925070483	5.59902494255029	5.47815756763258	5.36489106502368	5.52787362232337	5.30226414280149	5.68935811651007	5.42276436817499	5.63801113512467	5.46819177190511	5.69711453076217	5.53720608928243	5.43500956996914	5.40609379034002	5.46001608197209	5.492664093547
orf19.4706	3.65503875927536	3.39333462460376	3.19468248409766	3.32547684073958	3.40518926498484	3.71087721939653	3.32488854349363	3.37959097275431	3.12892590800667	3.52502712237566	3.19020203697798	3.0683537415514	3.22950155471432	3.27089786424502	3.46726789438869	3.88102302958147	3.57774792941972	4.01407020208682	3.99614325286308	4.11426882775259	4.00505009249268	4.21801195896032	4.67628640233354	4.70650024723158	4.96281033041141	4.82877159838133
orf19.4707	1.32275227727507	1.14723599633218	1.2309294952846	1.85101777251369	0.835426924626739	1.47434568539533	0.276380010153716	1.06184908672186	1.86595010359195	1.91331217633926	2.69597209137793	2.8119847765714	3.2780157845985	3.37576081668918	3.22924356871079	4.18496691738765	2.83604946891465	2.93364958981034	2.67992322551383	2.40900875046482	2.72482208555117	2.07931161582412	1.77301581148983	1.77724503576938	1.82892115486603	1.91617935924294
orf19.4711	6.1074618102681	6.15408369042739	5.53109753002933	5.65450219027916	5.43325272736473	5.43940436254314	5.2948963942457	5.3852402325524	5.86128847603915	5.85916333180899	6.35911447522374	6.35525954008777	6.33782481675699	6.43041616026169	6.28230907177251	6.27597017226572	6.20154178546041	6.21456216140332	6.19941337953454	6.1896469980881	6.11176363923578	6.21459761022089	6.23690427691563	6.05904046454869	6.07787934449732	6.19422586836004
orf19.4712	5.30180919113901	5.21564626849905	2.36483097349616	2.18843046982311	4.81992658671748	4.86782245006961	4.15762882502245	4.33870834229914	3.99405071453979	3.74274192845529	4.34111721330843	4.32218825344261	4.03017522127523	4.40455181899319	4.33512893073566	4.09362794175373	4.39597235399088	4.17326230126843	4.08903799983883	4.12309077582101	4.22640158859993	3.91104999540671	3.70891542781155	3.45629837440645	3.82320379174222	3.61872981965511
orf19.4713	6.7663216559211	6.83150920689971	6.13328522851599	6.19858287927982	6.26968173920762	6.27277995805256	6.53873802088816	6.52202808693472	6.69635563146557	6.83184200115973	6.83893432632763	6.68785015152409	6.92534327294952	7.09434428609791	6.7356053477454	6.58801197730675	6.41543714497059	6.8459254160339	6.76046222517238	6.67609605782986	6.47655469282915	6.75047265397099	6.25650375579941	6.32993340663942	6.44593554329035	6.51424081253718
orf19.4715	7.77436881337763	7.90272790793505	7.19022501463397	7.23389537053683	7.73007364635692	7.70012087106268	8.01958906355791	8.0362820715816	8.19191859600126	8.21824365419499	8.00775363873856	7.72517456164762	7.66370241743911	8.03147606640118	7.68932995661935	7.76290310849114	7.39324213152636	7.31929261874305	7.28452928978834	7.33093481548989	7.18934762497205	7.18254732000799	6.4130829269811	6.60364255813805	6.61667763854337	6.70030613350184
orf19.4716	10.4151313243111	10.3790272514094	10.510764662671	10.626666610806	10.9491654807524	11.0394998170878	10.229957769005	10.2854223069602	10.3457695316784	10.2660549235841	9.2731833825755	9.10043843823156	8.86441009307271	8.67422680069999	9.02554684387799	8.86319165599024	9.02486327896882	8.65361041680954	8.74791666699905	8.79176140667226	8.96367988387635	8.76578713424237	9.36972762616909	9.34421267185251	9.1457254137385	9.02743789317973
orf19.4718	10.2884010453645	10.2551973308731	8.81218679001995	8.81830782854058	8.27741374667348	8.31007424997558	8.18469415536708	8.13109646102227	8.29089950347258	8.37858167014277	7.92414999536187	8.07314292226882	7.62315604408769	7.65139765899786	7.43529174379159	7.36757544391116	7.50398512995507	7.1877163003013	7.46858518387922	7.47174679908844	7.53223292437608	7.52775159684751	7.25022907043338	7.25783257989392	6.92823842624801	6.81537715367599
orf19.4719	7.08245707262526	7.071626595509	7.50378881960917	7.53025797535459	6.2943614117931	6.32934722362649	6.71525286619654	6.67238838838608	7.12274146162903	7.15483967023607	7.41333300492576	7.46520116829113	7.2086197905882	7.27425929264045	7.24005758872283	7.01262177903374	7.09349084138981	6.90817614116464	6.80455595620384	6.83118031962874	6.70635240861316	6.69753515051633	6.4612564109858	6.4602661590453	6.32128618716093	6.48695887293487
orf19.4720	4.99689146443136	4.96672312371166	5.34309552286804	5.39140708425482	4.74473580422948	4.6234049411183	4.90696948952615	4.99488575815198	4.78222977111268	4.62167295177503	4.9215920538257	4.79967884605815	5.06850812183443	4.99162990150897	5.07554121738775	5.04298965495698	5.18217323326823	5.44182854357092	5.51655656363791	5.42531478830388	5.47009899476434	5.52251400358653	5.60928936590844	5.99853860810029	5.71757287015234	5.54846440812413
orf19.4721	4.45728296028036	4.50215999959283	5.69067257279475	5.47609172240804	5.99233869096078	5.70858718140572	5.98321923078469	5.86206087202158	5.30525276880539	5.29940176523918	4.43452942063099	4.2867520048122	3.87526840121256	3.85617796468488	4.30505926199064	4.64442215804491	4.64197423242924	4.38220731081126	4.4804802638416	4.76252561359501	4.60187195785122	4.68565257519167	4.69168201146945	4.38333672097854	4.52479804744013	4.7350803648735
orf19.4722	5.43124592012356	5.4020681862095	5.13283960054312	5.19569254656328	5.29556357792197	5.24006258052365	5.43560118132835	5.35694479699703	5.34535089393732	5.16478182402065	5.30169551827442	5.20940071155378	5.37965460952894	5.1151835434344	5.24130185900205	5.09455851944647	5.47343624534724	5.55930813027044	5.64043581904554	5.78807553406567	5.76217739348749	5.92968576267741	6.09799204751201	6.24919321071893	6.31601223432408	6.14988728451952
orf19.4723	5.77336997633323	5.7343305570704	5.58433911173501	5.45340928826194	4.6260209603882	4.89610428747909	5.07483740816912	5.18787136174095	5.74461563238415	5.83761703287275	6.52429301344411	6.50795863385427	6.71887818163248	6.63364152713781	6.39255710749136	6.24337202496716	6.2382943842521	6.28472368407497	6.06723355217734	6.1402651518104	6.15634729666084	6.05751005839403	6.30110160435946	6.18374761675977	6.21623053148496	6.12855182360884
orf19.4724	4.57379035776762	4.58058888935204	5.05743886710409	5.03675610065452	5.14826518653436	5.17563932054858	5.20537539527858	5.25585398587123	4.98018997101668	5.06560788725527	4.92411038113377	4.93657022120093	5.13150273772548	5.21877003701597	5.09234524353022	5.00090890086235	5.26563777244477	5.48661895370517	5.41541788203772	5.46819177190511	5.31068890513239	5.33344286200419	5.35265992557118	5.58069071956488	5.50934561792149	5.13114636679359
orf19.4725	6.59489573003182	6.55656533773335	5.80224250292893	5.95409921305024	6.80121222003756	6.90009060550684	6.74817068839797	6.81528660749343	6.72062837380752	6.67245221679016	6.71086924973002	6.64518224160749	6.18513800120077	6.39139268411767	6.25113211924629	6.10673958132052	6.09203470331171	5.88238105107705	5.69976518124458	5.83700081626086	5.60257408250864	5.56015586294903	5.69008004161138	5.34115894322999	5.70767619536912	5.84998652266151
orf19.4726	5.60559906493036	5.61082399134137	5.18930032285	5.36536259039623	5.00609710648068	4.99808715054473	5.15715187989131	5.11371038354847	5.47085624701281	5.35646067498831	5.54438433395308	5.68961140062846	5.74836734532922	5.95685917083417	5.77989610766243	5.67762104602787	5.83376378213643	5.90968807778428	6.00273481424578	6.03010946680812	5.94492692227672	5.913354332307	6.11093321285097	6.34911413530464	6.08441866523792	5.93846871758294
orf19.4727	5.03513740007813	5.12688357661246	5.04058557640498	4.99412779534486	5.07763968366422	4.98203136381746	5.4163213408365	5.19321605090356	5.61249113210887	5.41806493089993	5.75989056850282	5.68578890163722	5.82434078742598	5.67430282740228	5.23752292006552	5.27137528770043	5.27155946272726	5.36035723016931	5.2282247848144	5.38348423055467	5.41552798873098	5.39465563928812	5.13060499897571	5.8979572445009	5.33789776848859	5.14639081413213
orf19.4728	7.69893698450954	7.81157919395812	7.70047732616833	7.7336620387014	7.64639495105082	7.65721238062052	7.62855740051943	7.60488150504952	7.48771830274741	7.4724712693027	7.36178442761905	7.3136838975016	7.16304082793296	7.33226782992886	7.59738435386734	7.2893922674521	7.56501947297654	7.34987507868524	7.34542826148463	7.30813744350783	7.40121780378221	7.4114469664776	7.23475763654884	7.19954812154555	7.17628994609876	7.34638913942106
orf19.473	7.25251158163152	7.36045543323067	4.72480590793095	4.66975998860076	5.4652215178923	5.58647273712287	5.64701644465896	5.62755469148607	5.27059942041087	5.16211708663042	4.55641154259653	4.70947803651376	4.80149189376595	4.63372504564509	5.38038351095365	5.44418692265928	5.76301391833103	5.87806494529856	5.96087686131315	6.17774737505197	6.1229755233022	6.18157481668081	6.45733116185679	6.5348128852825	6.57318248464	6.4769593861443
orf19.4730	4.13308720517402	3.90706582942419	5.19311391133997	5.14370456883993	5.05942954975815	5.2445560063212	5.36807884929487	5.28618177932819	4.84834459272573	4.86393231355997	4.63229738897508	4.40771458647319	4.8070157166114	4.8564954945015	4.92856498786804	5.021472473141	5.42997241344735	5.54202125454439	5.65968797004956	5.7664260176115	5.72185822584706	5.78950071036368	5.8130797003489	5.96829078904736	5.74529016838942	5.65699327860341
